par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
2.19000000e-04	1.18297970e-01	4.40000000e-04	1.75766628e-01	1.70241060e-04	8.41625237e-06	1.77000000e-02	1.92000000e-05	7.16452324e-04	2.64000000e+02	2.66250000e+00	2.10307313e-04	1.18414594e-02	9.04500000e-05	1.04100000e-03	3.90000000e-03	9.75000000e-03	5.85000000e-03	1.16612083e-02	8.31000000e+02	1.48799188e+01	8.54580038e+01	7.62112476e-01	3.20000000e-01	1.69003885e+00	3.10924515e-01	1.31492852e+06	4.34000000e+02	6.09313376e-01	2.67000000e+00	3.52515058e-01	2.67000000e+00	5.21907195e+04	7.63663658e+01	4.96318543e+04	4.40000000e+04	1.41367918e-02	6.25000000e-04	4.56838391e-02	5.98822021e-03	5.92585455e+00	4.44506595e-01	7.80000000e-01	7.80000000e-02	4.68000000e+00	4.24509719e-01	4.83891495e+01	1.64076550e+01	2.46790138e+02	2.76067079e+00	5.03490558e+01	6.39000000e-01	1.28414455e+00
1.50592885e-04	1.18297970e-01	4.40000000e-04	1.75766628e-01	1.70241060e-04	9.83850552e-06	1.77000000e-02	1.92000000e-05	7.16452324e-04	3.95280906e+02	2.66250000e+00	2.03427857e-04	1.46999069e-02	9.04500000e-05	1.04100000e-03	3.90000000e-03	1.35520143e-02	5.85000000e-03	1.46694148e-02	9.90552795e+02	1.13284622e+01	8.54580038e+01	5.21974979e-01	3.20000000e-01	2.20426543e+00	4.26200998e-01	1.23358461e+06	4.34000000e+02	8.89187113e-01	2.72175960e+00	3.44263870e-01	3.39020965e+00	3.15184101e+04	8.92621614e+01	4.96318543e+04	5.25893007e+04	1.34969617e-02	6.25000000e-04	4.56838391e-02	5.63039414e-03	6.36650174e+00	4.44506595e-01	9.58754678e-01	6.87915003e-02	4.68000000e+00	4.24509719e-01	4.83891495e+01	1.64076550e+01	2.46790138e+02	2.76067079e+00	5.03490558e+01	4.79887231e-01	9.62540616e-01
1.50592885e-04	1.20076252e-01	3.96599973e-04	1.75766628e-01	1.70241060e-04	9.83850552e-06	3.19573680e-02	1.92000000e-05	7.16452324e-04	3.95280906e+02	2.66250000e+00	2.89825932e-04	2.77393924e-02	9.04500000e-05	1.04100000e-03	3.90000000e-03	1.35520143e-02	5.85000000e-03	9.20949297e-03	7.45723127e+02	1.72672644e+01	9.51629678e+01	5.21974979e-01	3.20000000e-01	2.26055105e+00	5.04548396e-01	1.05383630e+06	4.34000000e+02	1.36735353e+00	3.00684618e+00	4.22404333e-01	4.70755681e+00	2.47859900e+04	8.95124554e+01	4.96318543e+04	5.25893007e+04	1.34969617e-02	7.55158839e-04	4.56838391e-02	6.99211371e-03	5.79578511e+00	5.95239656e-01	1.09276632e+00	6.87915003e-02	4.68000000e+00	4.24509719e-01	4.83891495e+01	1.47801019e+01	2.46790138e+02	2.76067079e+00	5.81872298e+01	4.79887231e-01	8.96151445e-01
1.50592885e-04	1.20076252e-01	3.96599973e-04	1.75766628e-01	1.70241060e-04	1.16782583e-05	3.19573680e-02	3.53814949e-05	6.86450862e-04	3.95280906e+02	2.66250000e+00	2.58008345e-04	2.77393924e-02	8.28849564e-05	1.32451706e-03	4.24816907e-03	1.38624097e-02	6.32213196e-03	1.01222690e-02	9.57352121e+02	1.95431016e+01	7.85568777e+01	3.09696394e-01	2.61060057e-01	2.26055105e+00	5.04548396e-01	8.65292054e+05	5.41256014e+02	2.02517268e+00	1.84167404e+00	3.76907445e-01	4.70755681e+00	2.38991769e+04	7.95671893e+01	4.96318543e+04	5.25893007e+04	1.34969617e-02	7.58040209e-04	4.56838391e-02	6.99211371e-03	6.80492543e+00	4.29443193e-01	1.32511408e+00	5.76834534e-02	4.97036924e+00	4.24509719e-01	4.83891495e+01	1.94655874e+01	2.10749728e+02	2.76067079e+00	6.78473179e+01	4.79887231e-01	9.27670225e-01
1.50592885e-04	1.26209099e-01	3.96599973e-04	1.75766628e-01	1.70241060e-04	1.16782583e-05	3.98167796e-02	4.16970086e-05	6.86450862e-04	3.81621413e+02	2.66250000e+00	2.60772301e-04	3.60394309e-02	8.65175523e-05	1.73331279e-03	3.53547249e-03	1.23794148e-02	6.32213196e-03	1.01222690e-02	8.54400794e+02	1.76042895e+01	7.85568777e+01	3.35613906e-01	2.66352177e-01	2.25683107e+00	6.00489516e-01	6.44682334e+05	7.35935514e+02	2.02517268e+00	1.82963165e+00	4.99662362e-01	3.18283354e+00	2.38991769e+04	7.33750127e+01	4.96318543e+04	5.25893007e+04	1.34969617e-02	7.58040209e-04	4.56838391e-02	5.71784242e-03	5.72431857e+00	4.37565678e-01	1.32511408e+00	6.98093037e-02	5.26741738e+00	4.24509719e-01	3.68882141e+01	2.20728211e+01	1.18975070e+02	2.76067079e+00	6.78473179e+01	4.79887231e-01	1.02517201e+00
1.50592885e-04	1.42400597e-01	4.07317940e-04	1.41323214e-01	1.70241060e-04	1.16782583e-05	3.98167796e-02	4.16970086e-05	6.86450862e-04	3.81621413e+02	2.34146327e+00	2.38392823e-04	1.95329938e-02	1.09090558e-04	1.95484642e-03	4.13421779e-03	1.86032856e-02	7.97183159e-03	1.01222690e-02	5.96944470e+02	1.76042895e+01	7.85568777e+01	3.44827819e-01	2.66352177e-01	2.04348486e+00	6.00489516e-01	8.74202081e+05	8.91052491e+02	1.11524365e+00	1.82963165e+00	4.99662362e-01	2.00477924e+00	2.55033113e+04	7.33750127e+01	4.96318543e+04	4.15338235e+04	1.92246512e-02	7.45519093e-04	4.56838391e-02	4.90287895e-03	4.61851225e+00	2.99471371e-01	1.32511408e+00	6.98093037e-02	5.26741738e+00	6.46027068e-01	3.68882141e+01	2.04966470e+01	1.18975070e+02	3.51052071e+00	6.78473179e+01	4.79887231e-01	8.68337468e-01
1.50592885e-04	1.42400597e-01	4.07317940e-04	1.41323214e-01	1.70241060e-04	1.14882883e-05	9.49370964e-02	4.39245164e-05	6.86450862e-04	3.81621413e+02	2.34146327e+00	2.63725402e-04	2.00150485e-02	1.19496660e-04	1.95484642e-03	4.13421779e-03	1.68438455e-02	7.99736587e-03	1.01222690e-02	5.33681578e+02	1.76042895e+01	7.85568777e+01	2.64558954e-01	2.66352177e-01	2.11399930e+00	4.40053105e-01	6.38152002e+05	8.21149825e+02	1.62816623e+00	2.42065206e+00	6.75591756e-01	2.00477924e+00	2.55033113e+04	7.33750127e+01	4.96318543e+04	4.15338235e+04	1.92246512e-02	7.45519093e-04	4.56838391e-02	5.11904743e-03	4.61851225e+00	5.41453358e-01	1.72659524e+00	6.08239991e-02	5.26741738e+00	4.60535373e-01	3.57413896e+01	2.04966470e+01	2.02251585e+02	3.51052071e+00	6.68715323e+01	4.79887231e-01	8.22145682e-01
1.50592885e-04	1.42400597e-01	4.07317940e-04	1.41323214e-01	1.70241060e-04	1.14882883e-05	1.03023960e-01	5.66990811e-05	1.10193862e-03	3.81621413e+02	1.92181263e+00	2.62560229e-04	2.25516991e-02	1.19496660e-04	1.95484642e-03	5.21056176e-03	1.68438455e-02	7.99736587e-03	1.32456115e-02	5.33681578e+02	1.44292318e+01	7.85568777e+01	3.49172433e-01	2.66352177e-01	2.29056822e+00	4.40053105e-01	7.72051180e+05	5.25309984e+02	1.64356211e+00	1.86159753e+00	6.62894376e-01	1.90018394e+00	3.48221875e+04	7.33750127e+01	4.96318543e+04	4.15338235e+04	2.37489944e-02	6.92359333e-04	4.56838391e-02	8.26028090e-03	1.00453070e+01	4.76295320e-01	1.72659524e+00	6.77195915e-02	5.26741738e+00	4.09919788e-01	4.02444016e+01	2.04801844e+01	2.02251585e+02	3.51052071e+00	6.68715323e+01	4.79887231e-01	8.22585023e-01
1.54644988e-04	1.46317973e-01	4.14585260e-04	1.41323214e-01	1.70241060e-04	2.37342304e-05	1.38573288e-01	1.16486258e-04	1.10193862e-03	4.27625986e+02	1.92181263e+00	3.07043896e-04	2.25516991e-02	1.06702660e-04	2.12777174e-03	5.64476689e-03	1.68438455e-02	7.99736587e-03	1.32456115e-02	6.20431408e+02	1.76370515e+01	7.85568777e+01	3.49172433e-01	4.01041563e-01	2.52280767e+00	2.68109023e-01	6.78912783e+05	5.16673958e+02	1.64356211e+00	1.86159753e+00	6.62894376e-01	3.23794253e+00	3.48221875e+04	4.64349480e+01	4.96318543e+04	4.15338235e+04	2.37489944e-02	6.92359333e-04	4.56838391e-02	8.26028090e-03	1.00453070e+01	4.76295320e-01	1.58683935e+00	9.05512564e-02	5.26741738e+00	4.09919788e-01	4.02444016e+01	1.95512168e+01	1.49537392e+02	4.03695792e+00	6.68715323e+01	4.79887231e-01	7.49930564e-01
1.54644988e-04	1.46317973e-01	4.14585260e-04	1.41323214e-01	1.70241060e-04	2.37342304e-05	1.38573288e-01	1.16486258e-04	1.13703363e-03	4.27625986e+02	1.92181263e+00	4.25413879e-04	2.25516991e-02	1.33157158e-04	2.12777174e-03	8.62241655e-03	1.27327451e-02	7.99736587e-03	1.32456115e-02	4.78848124e+02	1.82506701e+01	7.85568777e+01	3.49172433e-01	4.01041563e-01	2.07793774e+00	2.68109023e-01	8.88168799e+05	5.71763719e+02	1.64356211e+00	1.86159753e+00	5.73968736e-01	3.86049561e+00	3.48221875e+04	4.64349480e+01	4.00654055e+04	3.13860693e+04	2.16350450e-02	5.58699754e-04	5.25236667e-02	9.11883392e-03	1.00453070e+01	4.76295320e-01	1.62040532e+00	7.61334065e-02	3.12823964e+00	5.25066172e-01	2.53445185e+01	1.84244139e+01	1.72392248e+02	4.03695792e+00	6.94057144e+01	4.79887231e-01	8.12922013e-01
