par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
7.03618533e-04	4.33788971e-01	6.76468244e-04	6.95405619e-01	3.19828925e-04	2.32842321e-04	7.16555754e-01	1.56666569e-04	3.81702628e-03	5.98029402e+01	2.91625602e+00	1.06927854e-03	4.64627960e-02	8.32193710e-05	4.25974283e-03	6.29492989e-03	2.23770138e-02	8.77876860e-03	8.87395913e-03	9.35312965e+02	1.07160049e+01	8.69241155e+01	7.30261480e-01	1.94032102e+00	2.07139886e+00	2.59706431e-01	1.18306651e+06	4.42450578e+02	1.81125333e+00	1.90171064e+00	6.26855557e-01	2.26790822e+00	6.71823600e+04	7.69828131e+01	3.13492604e+04	3.29961705e+04	2.15855064e-02	1.73867961e-03	1.83862629e-01	7.51858407e-03	8.43268046e+00	4.95080130e-01	1.64398674e+00	7.88333303e-02	2.92268861e+00	4.40732050e-01	5.66656273e+01	2.57103639e+01	1.09889507e+02	6.03750277e+01	4.11862961e+01	2.92780915e+00	6.52490658e-01
6.93420532e-04	4.30591193e-01	7.22869516e-04	6.95405619e-01	3.21943469e-04	1.84512343e-04	6.91833149e-01	1.56666569e-04	3.59414168e-03	5.98029402e+01	2.91625602e+00	9.81689824e-04	7.70079176e-02	9.71519057e-05	4.25974283e-03	6.29492989e-03	2.54737813e-02	9.09610019e-03	7.22187895e-03	7.75789380e+02	1.07160049e+01	8.69241155e+01	8.07562751e-01	1.97230339e+00	2.16566702e+00	2.59706431e-01	6.71380396e+05	4.42450578e+02	1.69054909e+00	1.72849760e+00	6.26855557e-01	2.26790822e+00	6.71823600e+04	7.08626868e+01	3.13492604e+04	3.69553995e+04	2.17695896e-02	1.51546837e-03	1.83862629e-01	1.26848336e-02	8.43268046e+00	4.95080130e-01	1.64398674e+00	7.88333303e-02	2.92268861e+00	7.68104668e-01	5.66656273e+01	2.01680894e+01	9.46265141e+01	6.03750277e+01	4.38494088e+01	2.98949989e+00	6.95941394e-01
6.91614418e-04	4.28102749e-01	7.20196176e-04	6.95405619e-01	3.21943469e-04	1.84512343e-04	8.72170906e-01	1.35251153e-04	3.59414168e-03	5.17908129e+01	2.91625602e+00	9.81689824e-04	8.54529552e-02	9.71519057e-05	4.38107268e-03	9.45865295e-03	2.00013852e-02	9.09610019e-03	7.22187895e-03	7.75789380e+02	9.12481768e+00	8.37537731e+01	7.42514894e-01	1.84664001e+00	1.69397507e+00	3.61578916e-01	6.71380396e+05	6.19328652e+02	2.63160131e+00	1.90782841e+00	4.39579624e-01	2.26790822e+00	7.94651617e+04	7.08626868e+01	3.13492604e+04	4.18217947e+04	2.27914256e-02	1.40546765e-03	1.83862629e-01	1.26848336e-02	8.43268046e+00	4.95080130e-01	2.18650083e+00	9.69510439e-02	4.72355269e+00	4.58830839e-01	5.66656273e+01	2.01680894e+01	9.46265141e+01	6.03750277e+01	4.74264756e+01	2.91381077e+00	5.97083249e-01
6.91614418e-04	4.28102749e-01	7.23098431e-04	6.41230083e-01	2.93483413e-04	1.84512343e-04	5.93624533e-01	1.39416392e-04	3.98890287e-03	5.17908129e+01	4.30383814e+00	5.55904937e-04	6.60735807e-02	8.19397124e-05	5.53475967e-03	1.91695086e-02	1.98982669e-02	9.26724455e-03	1.04601904e-02	7.75789380e+02	9.12481768e+00	9.74803553e+01	8.69356099e-01	1.82791250e+00	1.69397507e+00	3.61578916e-01	1.47090321e+06	7.35350262e+02	9.51034326e-01	1.46502724e+00	5.00034081e-01	1.54397738e+00	5.98236514e+04	8.09281695e+01	3.16356503e+04	4.42301756e+04	2.27914256e-02	1.51299552e-03	2.07101833e-01	1.26848336e-02	1.25214275e+01	4.95080130e-01	1.59612874e+00	9.93712902e-02	4.72355269e+00	4.58830839e-01	4.43601384e+01	3.27912423e+01	9.46265141e+01	6.03750277e+01	4.86094504e+01	2.86490167e+00	6.50443599e-01
6.91614418e-04	4.24390583e-01	7.23098431e-04	6.48847296e-01	2.93483413e-04	2.80276921e-04	7.18486222e-01	1.39416392e-04	3.98890287e-03	5.88967688e+01	4.30383814e+00	5.55904937e-04	6.11057112e-02	1.02858821e-04	5.53475967e-03	9.88244143e-03	1.85250843e-02	9.26724455e-03	8.63596127e-03	9.14062342e+02	1.51061432e+01	9.74803553e+01	7.45968065e-01	1.82791250e+00	1.20587715e+00	4.69214878e-01	1.29975414e+06	6.04507461e+02	9.51034326e-01	1.50803947e+00	5.00034081e-01	1.55020350e+00	5.98236514e+04	8.09281695e+01	3.09246690e+04	3.53325550e+04	2.27914256e-02	1.51299552e-03	2.89211345e-01	5.56206985e-03	1.25214275e+01	4.95080130e-01	3.05979835e+00	9.93712902e-02	5.52137601e+00	3.04537564e-01	3.62076230e+01	1.74867627e+01	9.46265141e+01	6.03750277e+01	5.08516349e+01	2.99233983e+00	6.10766250e-01
6.13842925e-04	3.97566503e-01	7.23098431e-04	6.50992121e-01	3.23787038e-04	2.80276921e-04	7.18486222e-01	1.61777692e-04	3.98890287e-03	5.88967688e+01	3.63792205e+00	2.80392399e-04	6.38760901e-02	9.00833863e-05	5.68644900e-03	9.88244143e-03	1.85250843e-02	9.34097073e-03	8.63596127e-03	9.14062342e+02	1.51061432e+01	8.18075898e+01	5.69693018e-01	1.89456116e+00	1.20587715e+00	4.69214878e-01	5.55203347e+05	5.66124368e+02	1.09427950e+00	2.09307550e+00	5.00034081e-01	1.55020350e+00	5.51456117e+04	8.11961208e+01	2.25173079e+04	2.36399624e+04	2.27914256e-02	1.51299552e-03	2.89211345e-01	5.56206985e-03	1.25214275e+01	4.95080130e-01	1.91281002e+00	9.93712902e-02	5.52137601e+00	4.23242336e-01	2.93313972e+01	1.26242507e+01	9.46265141e+01	6.03750277e+01	4.69394058e+01	2.99233983e+00	6.49359517e-01
6.13842925e-04	4.24027683e-01	7.23098431e-04	6.69829851e-01	3.23787038e-04	2.80276921e-04	7.18486222e-01	1.61777692e-04	4.81411090e-03	5.88967688e+01	3.63792205e+00	7.43765193e-04	6.28455990e-02	1.00534454e-04	5.68644900e-03	9.88244143e-03	1.85250843e-02	9.34097073e-03	8.63596127e-03	3.99015156e+02	1.91040045e+01	9.25350840e+01	5.69693018e-01	1.68960650e+00	1.23709598e+00	4.69214878e-01	6.48938994e+05	5.66124368e+02	1.04727900e+00	2.30420083e+00	5.00034081e-01	1.92113658e+00	5.51456117e+04	8.53238500e+01	2.33749446e+04	2.49571404e+04	2.74268010e-02	1.58702810e-03	1.23861429e-01	5.28786055e-03	1.25214275e+01	4.95080130e-01	1.78553124e+00	9.93712902e-02	5.52137601e+00	4.65572836e-01	5.03553350e+01	1.26242507e+01	9.46265141e+01	5.58706667e+01	4.69394058e+01	2.99233983e+00	6.44156607e-01
6.13842925e-04	3.72423658e-01	7.23098431e-04	6.65789888e-01	3.28562130e-04	2.04139300e-04	7.18486222e-01	1.61777692e-04	4.06332403e-03	5.88967688e+01	3.63792205e+00	7.43765193e-04	6.72034236e-02	1.00534454e-04	5.33398594e-03	9.88244143e-03	2.35263522e-02	9.37278214e-03	8.63596127e-03	4.65710153e+02	1.24600838e+01	9.15715358e+01	5.69693018e-01	1.68960650e+00	1.53653126e+00	4.69214878e-01	9.34236773e+05	5.15187904e+02	1.04727900e+00	2.74932625e+00	5.00034081e-01	2.31961673e+00	4.68620394e+04	8.53238500e+01	2.33749446e+04	2.49811459e+04	2.74268010e-02	1.58702810e-03	1.23861429e-01	4.42239979e-03	5.98054873e+00	7.29882401e-01	1.42321755e+00	1.08388157e-01	3.85879051e+00	8.37053600e-01	4.16170596e+01	1.26242507e+01	8.62970323e+01	5.58706667e+01	4.38743432e+01	2.99233983e+00	5.84646095e-01
6.13842925e-04	3.72423658e-01	7.23098431e-04	6.71353208e-01	3.28562130e-04	2.04139300e-04	7.18486222e-01	1.61777692e-04	4.95264639e-03	5.88967688e+01	2.41169341e+00	7.43765193e-04	8.89334110e-02	1.00534454e-04	5.33398594e-03	1.48935516e-02	1.81461872e-02	9.37278214e-03	8.63596127e-03	4.65710153e+02	8.27451425e+00	9.80599142e+01	4.73022760e-01	1.71834435e+00	1.74690960e+00	2.91995274e-01	9.34236773e+05	5.15187904e+02	1.04727900e+00	5.16174858e+00	5.00034081e-01	2.31961673e+00	3.25434220e+04	9.01460215e+01	2.69703832e+04	3.09619977e+04	2.50734637e-02	1.53026668e-03	1.76903439e-01	1.07205218e-02	5.85592470e+00	4.84275938e-01	1.42321755e+00	1.09974892e-01	3.85879051e+00	7.44738974e-01	4.16170596e+01	4.70744322e+01	9.05086056e+01	4.80099050e+01	4.61439060e+01	2.99233983e+00	5.68485059e-01
6.13842925e-04	3.56514630e-01	7.23098431e-04	6.58486805e-01	3.28562130e-04	2.04139300e-04	6.99329774e-01	1.63635562e-04	4.64632740e-03	5.70990957e+01	2.71415902e+00	6.53479675e-04	7.22003739e-02	1.00534454e-04	4.93657249e-03	1.54593407e-02	1.81461872e-02	9.37911118e-03	9.83305352e-03	7.17939237e+02	8.27451425e+00	9.80599142e+01	5.44251015e-01	1.59313904e+00	1.74690960e+00	2.44284963e-01	6.50908615e+05	3.97552642e+02	1.34600995e+00	4.61855558e+00	3.98810193e-01	2.31961673e+00	3.25434220e+04	8.43692307e+01	3.25632422e+04	4.25947611e+04	4.45310170e-02	1.44543288e-03	2.17401284e-01	6.13211791e-03	1.59380779e+01	7.46960160e-01	1.57665050e+00	1.09974892e-01	5.00108880e+00	5.44652742e-01	4.16170596e+01	2.43633741e+01	9.05086056e+01	4.15872262e+01	4.61439060e+01	2.99233983e+00	5.59454858e-01
6.13842925e-04	3.56514630e-01	7.23098431e-04	6.58486805e-01	3.28562130e-04	2.02101819e-04	6.99329774e-01	1.63635562e-04	4.75572437e-03	5.53215003e+01	2.71415902e+00	1.20333851e-03	9.31319747e-02	1.05408753e-04	4.86274265e-03	1.87420066e-02	2.07928549e-02	9.37911118e-03	9.83305352e-03	9.71209416e+02	8.27451425e+00	9.79904431e+01	5.44251015e-01	1.59313904e+00	1.74690960e+00	2.44284963e-01	6.50908615e+05	4.67088613e+02	1.34977578e+00	3.24123663e+00	6.36295684e-01	2.31961673e+00	4.35259444e+04	8.88462341e+01	4.76365789e+04	4.06649586e+04	4.45310170e-02	1.63569943e-03	2.17401284e-01	8.53384874e-03	1.20137686e+01	6.95190314e-01	4.05747943e+00	6.80319813e-02	6.35677056e+00	4.24504567e-01	4.06101812e+01	2.43633741e+01	8.05083310e+01	4.15872262e+01	4.66508851e+01	2.99233983e+00	5.01421366e-01
5.91718498e-04	3.56514630e-01	7.23098431e-04	6.58486805e-01	3.28562130e-04	1.77157267e-04	6.99329774e-01	1.63653567e-04	4.23298101e-03	5.83682415e+01	2.71415902e+00	8.90194107e-04	5.94428552e-02	1.05408753e-04	4.51086159e-03	1.95520940e-02	1.61136346e-02	9.93844155e-03	9.83305352e-03	5.18371350e+02	8.45179993e+00	9.79904431e+01	5.44251015e-01	1.49832669e+00	2.20442384e+00	3.79968493e-01	6.50908615e+05	4.67088613e+02	1.83565310e+00	3.24123663e+00	8.64441595e-01	2.31961673e+00	4.35259444e+04	6.25563811e+01	4.76365789e+04	3.99412669e+04	3.18451045e-02	1.69778290e-03	2.17401284e-01	8.53384874e-03	1.44625499e+01	3.38415318e-01	4.05747943e+00	8.49238762e-02	9.81488297e+00	3.81316345e-01	1.92702419e+01	2.43633741e+01	7.77631512e+01	3.78981130e+01	4.66508851e+01	2.99233983e+00	5.82376162e-01
5.77899734e-04	3.56514630e-01	7.23098431e-04	6.58486805e-01	3.28562130e-04	2.76076214e-04	6.99329774e-01	1.63653567e-04	4.42258366e-03	6.45041628e+01	2.71415902e+00	7.51427569e-04	6.40388450e-02	8.88608924e-05	4.51086159e-03	1.71996932e-02	1.82401363e-02	9.84277022e-03	9.83305352e-03	5.18371350e+02	1.24546898e+01	8.87337302e+01	6.14689615e-01	1.49280257e+00	2.20442384e+00	4.15718310e-01	6.50908615e+05	4.67088613e+02	2.87052899e+00	3.24123663e+00	7.52537551e-01	3.20121794e+00	2.77975041e+04	6.25563811e+01	4.40431087e+04	4.37367342e+04	3.42906325e-02	1.69778290e-03	2.86794328e-01	1.11237930e-02	1.44625499e+01	3.34979907e-01	4.05747943e+00	1.15218588e-01	8.78911140e+00	3.81316345e-01	5.07950076e+01	2.34406080e+01	7.77631512e+01	3.78981130e+01	4.66508851e+01	2.98955159e+00	5.66490090e-01
5.77899734e-04	3.56514630e-01	7.17109923e-04	6.38800679e-01	3.28562130e-04	1.48226215e-04	7.85765067e-01	1.93832429e-04	4.42258366e-03	6.45041628e+01	2.71415902e+00	7.47391234e-04	6.40388450e-02	9.18713259e-05	4.47561863e-03	1.63333656e-02	1.89698692e-02	9.84277022e-03	9.83305352e-03	9.18616166e+02	1.24546898e+01	8.87337302e+01	8.35217976e-01	1.34774898e+00	2.20442384e+00	4.15718310e-01	7.56382403e+05	4.67088613e+02	2.04691153e+00	2.93766579e+00	7.52537551e-01	2.66393916e+00	2.77975041e+04	6.25563811e+01	5.43639009e+04	6.65887101e+04	2.09299758e-02	1.58398745e-03	2.84055893e-01	1.11237930e-02	1.44625499e+01	3.34979907e-01	4.05747943e+00	1.15218588e-01	5.40412627e+00	3.81316345e-01	5.07950076e+01	2.76299112e+01	9.77299089e+01	3.67925308e+01	4.65247268e+01	2.93811991e+00	5.64690858e-01
6.04704200e-04	3.56514630e-01	7.17109923e-04	6.27216536e-01	3.28562130e-04	1.48226215e-04	6.88692886e-01	1.93832429e-04	4.42258366e-03	5.95509809e+01	3.28649339e+00	6.67847117e-04	6.40388450e-02	8.36608714e-05	4.43760213e-03	1.26332128e-02	2.37776683e-02	9.84277022e-03	9.26477623e-03	8.11570775e+02	9.40069377e+00	7.79480885e+01	8.35217976e-01	1.34774898e+00	2.20442384e+00	3.55837951e-01	9.67031079e+05	5.12121436e+02	1.35035470e+00	1.93158057e+00	7.52537551e-01	3.19591688e+00	4.72088804e+04	5.82882041e+01	5.43639009e+04	6.09597113e+04	2.09299758e-02	1.47584616e-03	2.67681227e-01	1.11237930e-02	1.37047469e+01	4.98362131e-01	1.66204968e+00	1.20347478e-01	5.40412627e+00	3.15625944e-01	5.07950076e+01	2.76299112e+01	7.96761079e+01	4.69598104e+01	4.64271698e+01	2.93811991e+00	5.94240324e-01
