par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
5.95892774e-04	3.19587789e-01	5.74511102e-04	5.29052034e-01	1.38901682e-04	1.65265697e-04	7.33641442e-01	1.06735244e-04	3.42746346e-03	5.53916253e+01	1.84816419e+00	4.99915504e-04	5.02936917e-02	1.06419119e-04	4.17716243e-03	1.52281707e-02	1.67193556e-02	1.83003000e-03	4.10404086e-02	6.03769370e+02	1.22346046e+01	7.06875156e+01	5.47480499e-01	6.66289493e-01	1.76218131e+00	6.49897640e-01	8.85404291e+05	6.27309096e+02	1.90747067e+00	1.61539840e+00	7.75607991e-01	2.59861277e+00	6.51929202e+04	8.41580486e+01	2.75249060e+04	2.14092871e+04	1.97432400e-02	1.65845300e-03	1.73813410e-01	4.09769735e-03	9.35282290e+00	4.15593800e-01	1.47879678e+00	2.91571428e-01	4.18189763e+00	8.51438146e-01	6.15035495e+01	2.08882605e+01	8.67456481e+01	3.88721552e+01	4.54700354e+01	2.58439053e+00	3.24345947e-01
5.95892774e-04	3.19587789e-01	5.43497806e-04	5.30901813e-01	1.38901682e-04	1.65265697e-04	4.75489494e-01	1.06735244e-04	3.43156962e-03	5.44469842e+01	1.84816419e+00	4.99915504e-04	5.02936917e-02	1.06419119e-04	4.45529483e-03	1.11510377e-02	1.67193556e-02	1.77608095e-03	4.00129021e-02	9.65806899e+02	1.37726831e+01	8.47664410e+01	9.52670907e-01	6.66289493e-01	1.76218131e+00	7.50975876e-01	8.85404291e+05	5.56447485e+02	1.18262985e+00	2.27283907e+00	5.99064062e-01	9.28797862e-01	6.51929202e+04	8.41580486e+01	2.19628946e+04	2.10792221e+04	2.12791873e-02	1.65845300e-03	1.73813410e-01	4.09769735e-03	9.35282290e+00	4.15593800e-01	1.52731597e+00	2.77009477e-01	5.44155550e+00	8.51438146e-01	5.00426198e+01	2.08882605e+01	8.67456481e+01	3.88721552e+01	3.92333427e+01	2.77817319e+00	3.00167237e-01
5.83864659e-04	3.19587789e-01	5.58568569e-04	5.30901813e-01	1.40973406e-04	2.26345345e-04	4.75489494e-01	9.23239624e-05	2.77193145e-03	5.44469842e+01	1.87915146e+00	6.29966394e-04	5.02936917e-02	1.06419119e-04	4.45529483e-03	9.85149026e-03	1.67193556e-02	1.77608095e-03	4.81592373e-02	7.89239666e+02	1.32771580e+01	8.83034904e+01	9.52670907e-01	6.66289493e-01	1.68734413e+00	7.50975876e-01	8.85404291e+05	7.49899222e+02	7.33419222e-01	2.27283907e+00	5.99064062e-01	9.28278400e-01	3.00324884e+04	5.06860835e+01	2.38831910e+04	2.30769440e+04	2.12791873e-02	1.38387797e-03	1.67032327e-01	9.84685043e-03	8.24426342e+00	4.08757858e-01	1.30536668e+00	2.77009477e-01	5.43218491e+00	3.48756771e-01	5.00426198e+01	1.53344159e+01	9.61262887e+01	3.88721552e+01	3.88796479e+01	2.65573396e+00	2.62050160e-01
5.83864659e-04	3.23328660e-01	5.58568569e-04	5.37434625e-01	1.40973406e-04	2.91632877e-04	4.75489494e-01	7.53539834e-05	2.42225394e-03	5.61822029e+01	1.69059313e+00	6.29966394e-04	5.02936917e-02	1.06419119e-04	4.45529483e-03	1.06069747e-02	1.60921934e-02	2.03054549e-03	4.63401064e-02	7.89239666e+02	1.53732500e+01	9.55657629e+01	9.20302027e-01	6.66289493e-01	1.68734413e+00	7.50975876e-01	8.85404291e+05	5.37435919e+02	1.07951503e+00	2.27283907e+00	5.52836593e-01	2.05692708e+00	3.00324884e+04	6.01211540e+01	2.38831910e+04	2.20182014e+04	3.09704429e-02	1.38387797e-03	1.67032327e-01	6.05237899e-03	1.19096796e+01	5.02196678e-01	1.30536668e+00	2.77009477e-01	5.30941361e+00	4.55535278e-01	5.00426198e+01	2.78977776e+01	9.61262887e+01	3.88721552e+01	3.55466671e+01	2.73043573e+00	2.85189942e-01
5.54146128e-04	3.23328660e-01	4.95574520e-04	5.47325616e-01	1.41527906e-04	2.91632877e-04	5.01940815e-01	7.53539834e-05	2.24466288e-03	5.80229693e+01	2.49198566e+00	6.29966394e-04	5.02936917e-02	1.06419119e-04	4.44187904e-03	1.20265032e-02	2.12937901e-02	2.03054549e-03	4.20125985e-02	7.89239666e+02	1.86871864e+01	9.55657629e+01	9.20302027e-01	6.83869306e-01	1.68734413e+00	7.15802644e-01	1.03158343e+06	5.37435919e+02	1.07951503e+00	2.27283907e+00	5.52836593e-01	2.05692708e+00	3.00324884e+04	6.01211540e+01	2.32319921e+04	2.06246700e+04	3.66759544e-02	1.27321672e-03	2.42474063e-01	5.43647220e-03	1.19096796e+01	5.02196678e-01	1.65213450e+00	2.78634597e-01	5.30941361e+00	7.93974620e-01	5.00426198e+01	2.25694037e+01	9.61262887e+01	5.21829168e+01	3.53847047e+01	2.73961592e+00	2.67708207e-01
5.32285277e-04	3.23328660e-01	4.95574520e-04	5.61498473e-01	1.38034456e-04	2.91632877e-04	6.82562856e-01	7.53392871e-05	2.42272999e-03	5.80229693e+01	2.63845813e+00	3.24019261e-04	5.02936917e-02	1.00196125e-04	4.44187904e-03	1.20265032e-02	2.12937901e-02	2.03054549e-03	4.91768922e-02	7.89239666e+02	1.86871864e+01	9.55657629e+01	7.71212116e-01	9.44200542e-01	1.68734413e+00	7.15802644e-01	1.03158343e+06	6.72295625e+02	1.53964195e+00	2.40280435e+00	8.38522654e-01	2.20366039e+00	3.00324884e+04	9.31564455e+01	2.76183885e+04	2.06246700e+04	2.51349696e-02	1.47172325e-03	2.31461709e-01	5.43647220e-03	1.19096796e+01	5.02196678e-01	1.57204275e+00	2.78634597e-01	6.21123366e+00	8.99424432e-01	5.00426198e+01	2.25694037e+01	9.61262887e+01	5.21829168e+01	3.15370403e+01	2.73961592e+00	3.23910309e-01
5.32285277e-04	3.23328660e-01	4.95574520e-04	5.82813531e-01	1.38034456e-04	2.62885902e-04	9.53964817e-01	7.53392871e-05	2.42272999e-03	5.15037304e+01	2.08161528e+00	3.24019261e-04	7.20249436e-02	1.00196125e-04	4.44187904e-03	1.20265032e-02	1.96999574e-02	2.65495508e-03	4.87066632e-02	7.89239666e+02	1.50701519e+01	9.55657629e+01	8.62562682e-01	9.44200542e-01	1.85338361e+00	3.85461620e-01	1.03158343e+06	4.60048295e+02	9.08939298e-01	2.39100412e+00	7.80516116e-01	2.20366039e+00	3.92417969e+04	7.76764585e+01	2.76183885e+04	2.60858488e+04	2.70097922e-02	1.47172325e-03	1.77480087e-01	7.25997129e-03	1.14547782e+01	3.55944938e-01	1.57204275e+00	2.78634597e-01	2.49061549e+00	8.99424432e-01	5.00426198e+01	2.25694037e+01	9.26750434e+01	5.21829168e+01	3.15370403e+01	2.73961592e+00	2.84848593e-01
5.32285277e-04	3.23328660e-01	5.36937076e-04	6.02003150e-01	1.38034456e-04	2.62885902e-04	5.43939027e-01	6.91642792e-05	2.82303526e-03	5.28559168e+01	2.08161528e+00	3.30996160e-04	7.03161178e-02	1.00196125e-04	4.83731890e-03	1.21591790e-02	1.96999574e-02	2.64342529e-03	4.87066632e-02	8.31872017e+02	1.50701519e+01	9.55657629e+01	6.23273583e-01	7.58304749e-01	1.85338361e+00	3.85461620e-01	1.03158343e+06	3.43603192e+02	1.15162218e+00	2.38052031e+00	7.80516116e-01	1.38220526e+00	3.92417969e+04	6.94952550e+01	3.04081129e+04	2.82861344e+04	2.38319051e-02	1.55615019e-03	1.77480087e-01	7.25997129e-03	1.14547782e+01	3.55944938e-01	1.23015402e+00	2.78634597e-01	2.54409348e+00	1.30530581e+00	5.00426198e+01	2.72880814e+01	9.26750434e+01	5.21829168e+01	3.15370403e+01	2.73961592e+00	3.11294361e-01
5.90693502e-04	3.65571991e-01	5.33905114e-04	6.04866603e-01	1.38034456e-04	2.62885902e-04	4.66163416e-01	7.34722606e-05	2.82303526e-03	5.38742525e+01	2.08161528e+00	4.70905911e-04	7.03161178e-02	1.00196125e-04	4.83731890e-03	1.07779766e-02	2.14978634e-02	2.64342529e-03	4.87066632e-02	8.15183043e+02	1.50701519e+01	9.55657629e+01	6.23273583e-01	8.48981177e-01	2.18222416e+00	3.77820822e-01	5.92355755e+05	3.43603192e+02	1.15162218e+00	1.93861451e+00	7.80516116e-01	2.32013515e+00	2.58627320e+04	8.91505746e+01	3.04081129e+04	2.50986986e+04	2.42456882e-02	1.55615019e-03	1.86310092e-01	6.73388096e-03	1.14547782e+01	5.08326202e-01	1.23015402e+00	2.72488398e-01	3.03772388e+00	5.29494180e-01	5.00426198e+01	2.72880814e+01	9.26750434e+01	5.21829168e+01	3.15370403e+01	2.73961592e+00	3.11214337e-01
5.79499354e-04	3.41614811e-01	5.33905114e-04	6.04866603e-01	1.33723960e-04	2.62885902e-04	4.66163416e-01	7.92236577e-05	2.58658045e-03	5.38742525e+01	2.93502185e+00	4.70905911e-04	7.03161178e-02	1.00196125e-04	4.87002748e-03	1.07779766e-02	2.37289181e-02	2.49883472e-03	4.87642709e-02	8.15183043e+02	8.67856562e+00	9.55657629e+01	6.23273583e-01	8.48981177e-01	2.34312271e+00	3.77820822e-01	5.92355755e+05	4.36737742e+02	1.15162218e+00	2.80125640e+00	7.46021866e-01	2.32013515e+00	5.96294030e+04	9.72933983e+01	3.04081129e+04	2.54369865e+04	3.29812355e-02	1.55615019e-03	1.70538358e-01	6.68861214e-03	9.18205733e+00	5.08326202e-01	1.23015402e+00	2.72488398e-01	3.03772388e+00	5.29494180e-01	4.76509204e+01	2.72880814e+01	9.26750434e+01	5.04095913e+01	3.38438999e+01	2.76224850e+00	2.94614653e-01
