par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
5.31782923e-04	5.40566234e-01	7.05768824e-04	6.16467915e-01	1.34459859e-04	2.46536625e-04	6.62070484e-01	9.54925410e-05	5.02912978e-03	5.50103613e+01	2.73743225e+00	5.16959131e-04	3.41842511e-02	6.90172177e-05	3.09521143e-03	1.34149386e-02	2.53914534e-02	9.37267945e-03	8.76100382e-03	4.90118493e+02	1.64398552e+01	8.82198055e+01	7.60424799e-01	1.14313299e+00	2.95861038e+00	4.56151125e-01	1.06672640e+06	3.18605128e+02	1.30291473e+00	2.08869536e+00	9.68226143e-01	2.77968155e+00	3.34815164e+04	5.21460823e+01	2.66466953e+04	2.77661576e+04	1.85778721e-02	1.75273877e-03	2.53248925e-01	1.04370590e-02	9.51476177e+00	5.66148704e-01	1.68502362e+00	7.08521196e-02	3.69753716e+00	7.14494460e-01	2.95757650e+01	1.85483895e+01	5.62003018e+01	1.25061286e+01	4.20574923e+01	2.83477008e+00	3.32478707e-01
5.56508705e-04	5.40566234e-01	7.05768824e-04	6.16467915e-01	1.34459859e-04	2.46536625e-04	4.91405225e-01	9.54925410e-05	5.02912978e-03	5.04887388e+01	2.13300505e+00	5.16959131e-04	4.59100391e-02	6.90172177e-05	2.82145500e-03	1.34149386e-02	1.29488304e-02	9.37267945e-03	8.76100382e-03	4.22703736e+02	1.14566897e+01	8.41952334e+01	3.63842532e-01	1.14313299e+00	2.95861038e+00	4.56151125e-01	1.06672640e+06	2.93776200e+02	1.30291473e+00	2.55160094e+00	9.03642375e-01	2.18955885e+00	5.09827275e+04	5.21460823e+01	2.43024395e+04	2.77661576e+04	1.85778721e-02	1.66907587e-03	9.50532649e-02	1.04370590e-02	7.61226230e+00	7.12483621e-01	1.68502362e+00	7.08521196e-02	3.55923592e+00	6.89200070e-01	4.49305457e+01	2.59475706e+01	5.62003018e+01	1.21251308e+01	4.20574923e+01	2.83477008e+00	3.23055472e-01
5.56508705e-04	5.40566234e-01	6.86486579e-04	5.80791558e-01	1.34459859e-04	3.02896751e-04	4.91405225e-01	8.39496663e-05	3.92111247e-03	5.04887388e+01	2.12465173e+00	5.16959131e-04	4.59100391e-02	6.90172177e-05	2.82145500e-03	1.34149386e-02	1.29488304e-02	7.86263656e-03	8.76100382e-03	4.22703736e+02	1.14566897e+01	8.29266984e+01	3.63842532e-01	1.01027303e+00	2.95861038e+00	4.62647889e-01	1.31058350e+06	2.93776200e+02	1.30291473e+00	2.91299925e+00	5.54798060e-01	3.65887994e+00	5.09827275e+04	5.99338701e+01	2.89238396e+04	2.10806910e+04	1.85778721e-02	1.72631437e-03	1.30292492e-01	1.04370590e-02	7.61226230e+00	6.40858477e-01	1.68502362e+00	7.11627245e-02	3.55923592e+00	6.89200070e-01	4.49305457e+01	2.97471234e+01	5.62003018e+01	1.28685179e+01	3.75694790e+01	2.83477008e+00	3.29449553e-01
5.56508705e-04	4.86644302e-01	6.86486579e-04	5.80791558e-01	1.30660538e-04	3.02896751e-04	4.91405225e-01	8.76010432e-05	4.88392548e-03	5.30850567e+01	2.41321957e+00	5.59097323e-04	3.62303745e-02	5.99667424e-05	2.85922625e-03	1.69010300e-02	1.29488304e-02	7.86263656e-03	8.76100382e-03	4.22703736e+02	1.14566897e+01	9.87562668e+01	5.29162097e-01	1.03017001e+00	2.95861038e+00	4.62647889e-01	1.48385189e+06	6.75786769e+02	1.30291473e+00	4.63822200e+00	5.54798060e-01	3.65887994e+00	3.56661377e+04	4.88606179e+01	2.89238396e+04	3.08269450e+04	3.35993219e-02	1.72631437e-03	1.30292492e-01	4.44744214e-03	8.85205533e+00	5.90751330e-01	1.86761836e+00	7.11627245e-02	3.55923592e+00	6.89200070e-01	4.49305457e+01	1.59221184e+01	8.90114688e+01	1.28685179e+01	3.75694790e+01	2.83477008e+00	3.67088926e-01
5.45987893e-04	4.86644302e-01	6.86486579e-04	5.80791558e-01	1.30660538e-04	2.94346836e-04	4.91405225e-01	8.76010432e-05	3.41313313e-03	5.31488970e+01	2.41321957e+00	3.16403131e-04	3.62303745e-02	5.99667424e-05	2.85922625e-03	1.25554593e-02	1.29488304e-02	8.04388778e-03	8.76100382e-03	2.78462910e+02	1.14566897e+01	8.45645217e+01	5.29162097e-01	1.03017001e+00	2.95861038e+00	8.47767280e-01	1.48385189e+06	6.75786769e+02	1.30291473e+00	4.63822200e+00	5.54798060e-01	3.65887994e+00	4.03176797e+04	4.88606179e+01	3.22557002e+04	2.29914927e+04	3.14014405e-02	1.66818337e-03	1.30292492e-01	4.44744214e-03	8.85205533e+00	4.57801633e-01	1.86761836e+00	7.11627245e-02	6.63224862e+00	5.46388328e-01	4.49305457e+01	1.59221184e+01	8.90114688e+01	1.28685179e+01	4.22696952e+01	2.78002065e+00	3.36126726e-01
5.61850634e-04	4.76170788e-01	6.82411261e-04	5.80791558e-01	1.40224131e-04	2.94346836e-04	6.59192766e-01	1.14470887e-04	3.41313313e-03	5.29122178e+01	2.41321957e+00	3.16403131e-04	3.94321109e-02	3.69105169e-05	2.85922625e-03	1.53315647e-02	1.29488304e-02	7.74687026e-03	8.76100382e-03	2.82131585e+02	9.71132554e+00	9.92832455e+01	5.29162097e-01	9.07082405e-01	2.95861038e+00	8.47767280e-01	1.48385189e+06	6.75786769e+02	1.30291473e+00	3.94862906e+00	5.54798060e-01	3.65887994e+00	4.03176797e+04	4.88606179e+01	2.73112675e+04	2.26802971e+04	3.14014405e-02	1.66818337e-03	1.19209808e-01	1.01106705e-02	8.96530001e+00	4.57801633e-01	1.86761836e+00	7.11627245e-02	6.63224862e+00	5.46388328e-01	6.81002257e+01	1.36966982e+01	8.90114688e+01	1.28685179e+01	4.64979957e+01	2.73935784e+00	3.06990337e-01
5.17092310e-04	4.76170788e-01	6.77684826e-04	5.80791558e-01	1.48749287e-04	2.94346836e-04	7.77852635e-01	1.14470887e-04	4.19206948e-03	5.29122178e+01	1.77491345e+00	4.90473843e-04	3.96486639e-02	3.69105169e-05	2.85922625e-03	1.53315647e-02	1.29488304e-02	8.84750546e-03	7.73158579e-03	5.60122920e+02	9.71132554e+00	9.92832455e+01	5.29162097e-01	9.07082405e-01	3.40142816e+00	3.33190906e-01	1.21060993e+06	6.75786769e+02	1.30291473e+00	3.94862906e+00	5.54798060e-01	3.65887994e+00	4.16277569e+04	4.88606179e+01	3.74428881e+04	2.26802971e+04	3.30225693e-02	1.65282785e-03	1.19209808e-01	8.02899277e-03	9.31286732e+00	8.28222884e-01	1.86761836e+00	7.11627245e-02	4.24287804e+00	6.56177076e-01	3.75844064e+01	1.38499772e+01	8.90114688e+01	1.39464298e+01	4.64979957e+01	2.94933922e+00	3.31148456e-01
5.17092310e-04	4.64060808e-01	6.42702102e-04	5.80791558e-01	1.48749287e-04	2.94346836e-04	5.87481141e-01	1.14470887e-04	3.96996192e-03	5.97920341e+01	2.18698821e+00	4.31326314e-04	6.44298753e-02	3.69105169e-05	2.85922625e-03	1.57389941e-02	1.96248825e-02	8.84750546e-03	7.73158579e-03	7.90368095e+02	9.71132554e+00	9.92832455e+01	5.29162097e-01	8.87091232e-01	3.40142816e+00	3.88108739e-01	1.08471467e+06	4.26921989e+02	1.30291473e+00	3.94862906e+00	5.54798060e-01	3.65887994e+00	4.16277569e+04	7.61436698e+01	3.74428881e+04	3.72283275e+04	2.78632000e-02	1.70449620e-03	1.19209808e-01	8.02899277e-03	9.31286732e+00	8.28222884e-01	1.86761836e+00	7.46939794e-02	3.36595184e+00	6.98336419e-01	3.75844064e+01	1.38499772e+01	6.87974694e+01	1.39464298e+01	4.64979957e+01	2.93468630e+00	3.47169759e-01
5.17092310e-04	4.64060808e-01	6.36176606e-04	6.01324587e-01	1.59528018e-04	2.94346836e-04	5.87481141e-01	1.14470887e-04	4.42688005e-03	5.85291091e+01	2.19097792e+00	4.31326314e-04	6.44298753e-02	3.65678584e-05	2.63004316e-03	9.42592525e-03	1.29195070e-02	9.38628489e-03	7.73158579e-03	7.90368095e+02	8.19082710e+00	9.92832455e+01	5.18278571e-01	8.87091232e-01	2.69277910e+00	4.00549035e-01	1.08471467e+06	4.26921989e+02	1.33923267e+00	4.35373273e+00	5.54798060e-01	3.65887994e+00	4.16277569e+04	9.28294998e+01	2.83498399e+04	3.72283275e+04	2.78632000e-02	1.71736301e-03	1.19209808e-01	8.02899277e-03	9.31286732e+00	4.28162918e-01	1.86761836e+00	7.46939794e-02	3.36595184e+00	6.98336419e-01	3.60979382e+01	1.38499772e+01	8.25566240e+01	1.39464298e+01	4.82636329e+01	2.93468630e+00	2.88391331e-01
4.86695511e-04	5.00498018e-01	6.36176606e-04	6.20969236e-01	1.59528018e-04	2.94346836e-04	6.62472936e-01	1.14470887e-04	4.58678861e-03	5.59820582e+01	3.71621078e+00	4.31326314e-04	4.43898183e-02	5.95262035e-05	2.63004316e-03	9.42592525e-03	1.88250901e-02	9.57908550e-03	7.73158579e-03	7.36140133e+02	8.19082710e+00	9.92832455e+01	5.18278571e-01	8.87091232e-01	2.69277910e+00	5.59833583e-01	1.02000210e+06	3.18152766e+02	1.27192471e+00	4.35373273e+00	5.54798060e-01	2.68666015e+00	4.69308334e+04	9.28294998e+01	2.83498399e+04	3.72283275e+04	2.78632000e-02	1.63495492e-03	7.97803967e-02	8.02899277e-03	9.31286732e+00	3.52291656e-01	1.86761836e+00	8.59076854e-02	3.36595184e+00	8.40513596e-01	6.60522478e+01	1.34015457e+01	8.25566240e+01	1.58089772e+01	4.19361448e+01	2.93468630e+00	3.16439469e-01
