par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
4.11719082e-04	3.31249133e-01	6.11457572e-04	3.74865515e-01	1.16671522e-04	2.21797079e-04	6.61701651e-01	1.48345612e-04	5.16066849e-03	5.34187068e+01	1.94230305e+00	9.00396346e-04	3.44051745e-02	3.49703712e-05	3.26267368e-03	1.02905819e-02	1.36917881e-02	9.95635874e-03	8.20755271e-03	9.39819726e+02	1.41056634e+01	9.62816161e+01	5.23134034e-01	1.06689466e+00	4.15635097e+00	3.89097892e-01	1.49091522e+06	4.21082908e+02	2.20549886e+00	4.32103654e+00	5.52839374e-01	2.17936416e+00	4.03257739e+04	9.68480786e+01	4.74918633e+04	3.41588829e+04	1.95607595e-02	1.48634032e-03	1.84091413e-01	7.01470986e-03	7.01099250e+00	3.67288073e-01	3.05942009e+00	1.05233256e-01	6.21931386e+00	1.04492686e+00	3.65924182e+01	1.71918785e+01	9.80591650e+01	1.65906001e+01	4.96631583e+01	2.93089215e+00	3.41902048e-01
3.98904771e-04	3.31249133e-01	6.19715918e-04	3.74865515e-01	1.11122746e-04	2.03201902e-04	5.03198324e-01	1.19989167e-04	5.16066849e-03	5.71206967e+01	1.89553823e+00	9.00396346e-04	3.44051745e-02	4.08045248e-05	3.26267368e-03	1.02905819e-02	1.18651654e-02	9.95635874e-03	7.79100771e-03	7.37562076e+02	1.41056634e+01	9.49312091e+01	5.23134034e-01	8.38578908e-01	3.33112101e+00	3.89097892e-01	1.49091522e+06	4.21082908e+02	2.20549886e+00	4.32103654e+00	5.52839374e-01	2.03728335e+00	6.10096115e+04	6.28730157e+01	4.40963152e+04	3.41588829e+04	1.95607595e-02	1.53086623e-03	1.84091413e-01	7.01470986e-03	6.23478317e+00	5.96295635e-01	3.05942009e+00	1.05233256e-01	3.34013640e+00	1.04492686e+00	2.27854432e+01	1.68336482e+01	9.80591650e+01	1.78371278e+01	5.43880538e+01	2.93089215e+00	3.00640371e-01
3.98904771e-04	3.50780033e-01	6.15272670e-04	3.76799282e-01	1.11122746e-04	2.03201902e-04	5.61349503e-01	1.19989167e-04	5.16066849e-03	5.71206967e+01	2.41229720e+00	6.74353857e-04	5.68075683e-02	4.08045248e-05	3.49966304e-03	8.92637686e-03	1.24844540e-02	9.95635874e-03	5.83240298e-03	7.37562076e+02	1.41056634e+01	8.57657942e+01	5.23134034e-01	7.77605010e-01	3.27098734e+00	3.89097892e-01	1.49091522e+06	2.62812208e+02	2.20549886e+00	5.52361149e+00	5.52839374e-01	2.69217159e+00	3.94207954e+04	6.28730157e+01	4.40963152e+04	2.61434790e+04	1.79612633e-02	1.49454056e-03	1.60323710e-01	7.01470986e-03	6.23478317e+00	3.83121734e-01	3.05942009e+00	1.05233256e-01	3.34013640e+00	3.53261245e-01	2.40435083e+01	2.57160668e+01	8.59596599e+01	1.85872596e+01	4.96751438e+01	2.92346043e+00	3.03699797e-01
3.96458232e-04	3.50780033e-01	5.92328725e-04	3.76799282e-01	1.25272111e-04	3.00154730e-04	5.61349503e-01	1.19989167e-04	5.16066849e-03	5.71206967e+01	3.40898787e+00	6.66231196e-04	4.51423546e-02	3.94573301e-05	3.49966304e-03	8.92637686e-03	1.24844540e-02	9.95635874e-03	6.66461610e-03	7.37562076e+02	1.13553416e+01	8.57657942e+01	5.23134034e-01	8.45299054e-01	3.11037170e+00	3.89097892e-01	1.49091522e+06	2.62812208e+02	2.20549886e+00	5.52361149e+00	3.91628563e-01	2.79997535e+00	7.79801478e+04	6.28730157e+01	3.09540585e+04	2.61434790e+04	2.66580092e-02	1.49454056e-03	1.60323710e-01	7.50469435e-03	6.77572541e+00	4.48468133e-01	1.95627709e+00	1.05233256e-01	3.34013640e+00	3.53261245e-01	4.52800985e+01	2.26357101e+01	1.39264935e+02	1.87776687e+01	4.47514482e+01	2.92346043e+00	3.05258125e-01
4.05951567e-04	3.51029435e-01	5.92328725e-04	3.76799282e-01	1.23275365e-04	2.43648328e-04	5.61349503e-01	1.40042301e-04	4.37159397e-03	5.52569183e+01	3.40898787e+00	4.82577589e-04	4.65101222e-02	4.26809201e-05	3.49966304e-03	8.92637686e-03	1.24844540e-02	9.95635874e-03	6.68520741e-03	7.37562076e+02	1.13553416e+01	8.57657942e+01	5.19087686e-01	9.50122705e-01	2.11121306e+00	3.89097892e-01	1.06733101e+06	2.62812208e+02	2.20549886e+00	5.99994095e+00	8.68197138e-01	2.67620112e+00	7.79801478e+04	6.28730157e+01	3.20229497e+04	3.73557124e+04	2.66580092e-02	1.69823447e-03	1.91270715e-01	7.50469435e-03	5.48951008e+00	5.26330578e-01	1.95627709e+00	5.76642382e-02	6.13606971e+00	3.53261245e-01	4.69860864e+01	2.26357101e+01	1.39390460e+02	1.87776687e+01	4.47514482e+01	2.96051436e+00	3.09459975e-01
3.94741034e-04	3.51029435e-01	5.56601706e-04	3.76799282e-01	1.28716881e-04	2.43648328e-04	5.61349503e-01	1.37092475e-04	4.37159397e-03	5.52569183e+01	3.36017798e+00	4.20188865e-04	4.65101222e-02	4.26809201e-05	3.55884819e-03	8.92637686e-03	1.40562626e-02	9.95635874e-03	6.76420910e-03	7.37562076e+02	1.13553416e+01	9.74397765e+01	5.19087686e-01	8.77925161e-01	1.97085514e+00	3.89097892e-01	1.06733101e+06	2.57450495e+02	2.20549886e+00	5.99994095e+00	7.81898389e-01	2.41611789e+00	7.98741976e+04	8.89122698e+01	3.20229497e+04	3.05466716e+04	3.43887965e-02	1.69823447e-03	1.91270715e-01	7.50469435e-03	1.01659616e+01	3.85357983e-01	1.95627709e+00	5.19013831e-02	6.13606971e+00	3.53261245e-01	4.69860864e+01	1.36433855e+01	1.69006880e+02	1.87776687e+01	4.32312228e+01	2.97446047e+00	3.32979172e-01
3.82863069e-04	3.65403831e-01	5.62306714e-04	3.76799282e-01	1.27668422e-04	2.39200241e-04	5.61349503e-01	1.33695760e-04	4.55945937e-03	5.78284919e+01	3.36017798e+00	4.58517124e-04	4.62342340e-02	4.26809201e-05	3.57252249e-03	8.92637686e-03	1.40562626e-02	9.57861571e-03	5.92468452e-03	7.37562076e+02	1.13553416e+01	9.74397765e+01	5.26140039e-01	8.84119280e-01	2.17819678e+00	3.89097892e-01	1.06733101e+06	2.57450495e+02	2.20549886e+00	5.99994095e+00	5.49179038e-01	1.83634770e+00	3.76487553e+04	8.89122698e+01	3.20229497e+04	2.21836974e+04	1.98021800e-02	1.81016442e-03	1.91270715e-01	7.50469435e-03	1.01015398e+01	3.85357983e-01	2.40094752e+00	1.15880298e-01	6.20281239e+00	5.81825651e-01	4.69860864e+01	1.47371608e+01	1.69006880e+02	1.85746852e+01	4.13802671e+01	2.97446047e+00	3.32553412e-01
4.05846981e-04	3.65403831e-01	5.62306714e-04	3.76799282e-01	1.35553404e-04	1.51724890e-04	5.44162312e-01	1.33695760e-04	4.82369521e-03	5.78284919e+01	3.36017798e+00	4.96946817e-04	4.62342340e-02	4.26809201e-05	3.57252249e-03	8.92637686e-03	2.91124688e-02	9.57861571e-03	6.12388077e-03	9.29350747e+02	1.19055401e+01	9.22084684e+01	5.79791735e-01	8.24014367e-01	2.17819678e+00	3.04981949e-01	7.85836130e+05	2.57450495e+02	2.60893139e+00	5.99994095e+00	5.49179038e-01	1.94346654e+00	4.44190036e+04	9.43597276e+01	2.94077476e+04	2.50409143e+04	1.98021800e-02	1.81016442e-03	1.91270715e-01	8.70290555e-03	8.93445473e+00	2.43546074e-01	2.40094752e+00	1.18514656e-01	6.20281239e+00	5.65706325e-01	4.49262211e+01	2.89377656e+01	1.69006880e+02	1.85746852e+01	4.13802671e+01	2.97446047e+00	3.61326062e-01
3.96793183e-04	3.76577215e-01	5.62306714e-04	3.90001477e-01	1.23822118e-04	1.51724890e-04	6.68908640e-01	1.16788682e-04	4.77994186e-03	5.78284919e+01	3.32109050e+00	4.96946817e-04	4.62342340e-02	5.36221360e-05	3.57252249e-03	9.39507403e-03	1.41944953e-02	9.26151262e-03	8.67020372e-03	9.66604131e+02	1.08895809e+01	9.22084684e+01	5.79791735e-01	8.33667187e-01	2.78523868e+00	4.03166628e-01	7.92780913e+05	3.15383627e+02	3.51249500e+00	4.03259927e+00	5.49179038e-01	1.94346654e+00	4.44190036e+04	8.05362998e+01	2.94077476e+04	3.15276091e+04	2.34084916e-02	1.67542760e-03	1.91270715e-01	4.61766039e-03	8.93445473e+00	2.55735066e-01	3.27544483e+00	1.18514656e-01	6.20281239e+00	5.65706325e-01	4.49262211e+01	2.89377656e+01	1.69006880e+02	1.74880511e+01	4.12619198e+01	2.97446047e+00	3.51780318e-01
4.12339444e-04	3.92149133e-01	5.62306714e-04	3.90001477e-01	1.23822118e-04	1.74721625e-04	6.63001450e-01	1.16788682e-04	4.77994186e-03	5.38291312e+01	3.32109050e+00	4.96946817e-04	4.32632703e-02	5.36221360e-05	3.78676915e-03	1.52609244e-02	1.41944953e-02	9.26151262e-03	6.09213743e-03	6.35568308e+02	1.35433016e+01	9.83919345e+01	5.79791735e-01	8.96698491e-01	2.78523868e+00	4.40810367e-01	6.61292036e+05	2.19842717e+02	2.06655594e+00	4.03259927e+00	5.77641996e-01	2.31669221e+00	3.71967400e+04	8.05362998e+01	2.94077476e+04	3.15276091e+04	2.34418771e-02	1.53025704e-03	2.13089046e-01	5.53130972e-03	8.93445473e+00	2.55735066e-01	3.27544483e+00	1.18514656e-01	6.03828978e+00	5.65706325e-01	3.56528296e+01	2.46636483e+01	1.69006880e+02	1.80676947e+01	3.20369304e+01	2.76554627e+00	3.12261056e-01
