par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
5.44617237e-04	3.81314304e-01	5.78319178e-04	4.52307829e-01	8.28615350e-05	2.06860548e-04	5.15198207e-01	6.20119398e-05	3.68747104e-03	6.38569539e+01	2.51121653e+00	1.02528080e-03	7.48407166e-02	9.52633858e-05	4.24977084e-03	1.15274222e-02	1.17512064e-02	9.59177139e-03	7.36061596e-03	6.19602138e+02	1.25479104e+01	8.16587101e+01	6.10066974e-01	1.13553608e+00	2.75659639e+00	3.77001979e-01	5.93035674e+05	3.37664030e+02	1.47472348e+00	2.44695052e+00	6.89852458e-01	2.18768015e+00	4.29665276e+04	9.79481317e+01	2.19228379e+04	3.57522782e+04	1.22560540e-02	1.46584276e-03	1.25048529e-01	8.02048570e-03	1.46443516e+01	6.90219780e-01	1.57569699e+00	9.43085566e-02	3.95248267e+00	6.18973930e-01	5.04531008e+01	2.94605789e+01	8.21378702e+01	4.43203989e+01	4.96231546e+01	2.84703669e+00	4.19981547e-01
5.47468992e-04	4.18201362e-01	5.31808622e-04	4.61147410e-01	8.30409912e-05	1.85709481e-04	5.15198207e-01	6.37545681e-05	3.47554101e-03	6.38569539e+01	3.16055234e+00	4.37966170e-04	7.48407166e-02	9.52633858e-05	4.31438106e-03	1.27537186e-02	1.17512064e-02	9.87255215e-03	7.36061596e-03	9.29066425e+02	1.11113621e+01	9.80707446e+01	7.15339627e-01	1.20982077e+00	2.72560576e+00	5.04959740e-01	5.93035674e+05	3.36697767e+02	1.59732821e+00	2.44695052e+00	5.28724895e-01	2.18768015e+00	5.94002715e+04	8.85095337e+01	2.05066900e+04	3.57522782e+04	1.34515544e-02	1.43502353e-03	1.25048529e-01	6.43585885e-03	1.46443516e+01	6.90219780e-01	1.95692448e+00	9.43085566e-02	3.95248267e+00	6.87789540e-01	7.66359267e+01	3.93853664e+01	8.21378702e+01	4.46512810e+01	4.96231546e+01	2.96547149e+00	3.70729690e-01
5.47468992e-04	4.15714143e-01	5.31808622e-04	4.28379486e-01	8.66346815e-05	1.85709481e-04	7.52247695e-01	6.96612088e-05	4.14670395e-03	6.38569539e+01	3.16055234e+00	4.74470343e-04	7.48407166e-02	9.52633858e-05	4.74694852e-03	1.03085059e-02	1.17512064e-02	9.87255215e-03	7.36061596e-03	9.29066425e+02	1.11113621e+01	9.12982503e+01	1.04782569e+00	1.20982077e+00	2.49450831e+00	2.84668337e-01	5.93035674e+05	3.36697767e+02	1.59732821e+00	3.41409326e+00	6.69213054e-01	3.21967882e+00	3.23077486e+04	8.08491143e+01	2.97347512e+04	3.85904009e+04	2.75731721e-02	1.49131613e-03	2.67350455e-01	6.43585885e-03	1.10330455e+01	5.16954085e-01	1.95692448e+00	9.43085566e-02	3.95248267e+00	1.26551856e+00	7.52042313e+01	4.02734266e+01	8.21378702e+01	4.22032598e+01	4.36360783e+01	2.96547149e+00	4.37222724e-01
5.47468992e-04	4.41450484e-01	5.31808622e-04	4.28379486e-01	8.66346815e-05	1.65438476e-04	7.52247695e-01	7.04804014e-05	4.14670395e-03	6.38569539e+01	2.88095579e+00	4.84435503e-04	7.54460388e-02	1.18394485e-04	4.18379504e-03	1.03085059e-02	1.17512064e-02	8.84978495e-03	7.50737759e-03	9.60454497e+02	1.58324167e+01	7.36450483e+01	1.04782569e+00	1.11884600e+00	4.29594073e+00	2.84668337e-01	5.93035674e+05	3.36697767e+02	1.09748658e+00	3.41409326e+00	9.78288702e-01	3.21967882e+00	4.92179508e+04	8.45232390e+01	3.66543101e+04	3.85904009e+04	2.75731721e-02	1.49131613e-03	2.57491083e-01	8.78139798e-03	8.22761525e+00	5.16954085e-01	1.95692448e+00	9.43085566e-02	3.95248267e+00	4.05553762e-01	2.71960035e+01	4.00426137e+01	8.21378702e+01	3.44519160e+01	3.94943428e+01	2.71625354e+00	4.05084613e-01
5.47468992e-04	4.41450484e-01	5.42560536e-04	4.38601144e-01	8.66346815e-05	1.65438476e-04	7.52247695e-01	7.10228666e-05	4.55665155e-03	6.38569539e+01	3.13425457e+00	4.84435503e-04	7.54460388e-02	1.19807860e-04	4.18379504e-03	1.03085059e-02	1.17512064e-02	8.53983959e-03	7.50737759e-03	8.60541667e+02	1.48463596e+01	7.36450483e+01	1.04782569e+00	1.11884600e+00	4.29594073e+00	2.84668337e-01	1.09722987e+06	4.27188238e+02	1.34552602e+00	3.41409326e+00	9.78288702e-01	3.21967882e+00	3.21124525e+04	8.17909040e+01	4.00930793e+04	3.85904009e+04	3.86979602e-02	1.40045185e-03	2.57491083e-01	1.20625708e-02	1.06541975e+01	5.28681748e-01	1.83382318e+00	1.28579263e-01	3.95248267e+00	7.06179437e-01	6.88104763e+01	4.83978764e+01	1.21604335e+02	3.99953583e+01	4.04377162e+01	2.71625354e+00	4.69368523e-01
5.55753928e-04	4.41450484e-01	5.47962678e-04	4.38601144e-01	8.66346815e-05	1.89841134e-04	7.52247695e-01	7.10228666e-05	4.06366939e-03	6.38569539e+01	1.33904448e+00	5.54350042e-04	7.54460388e-02	9.95073429e-05	4.18379504e-03	9.40620779e-03	1.17512064e-02	8.95135761e-03	7.03389857e-03	6.95204743e+02	1.32829717e+01	7.36450483e+01	1.04782569e+00	1.11884600e+00	3.90422244e+00	6.73367229e-01	1.09722987e+06	3.01080882e+02	1.34552602e+00	3.63903425e+00	5.27242028e-01	3.21967882e+00	2.98356656e+04	7.29126745e+01	3.42306007e+04	3.17252634e+04	3.86979602e-02	1.53744367e-03	2.08129280e-01	1.02451380e-02	1.06541975e+01	3.37417513e-01	1.83382318e+00	9.61818136e-02	3.95248267e+00	1.30932318e+00	6.88104763e+01	2.30454805e+01	1.21604335e+02	4.61373943e+01	4.00362662e+01	2.95877999e+00	3.97208888e-01
5.55753928e-04	3.85224507e-01	5.47962678e-04	4.38601144e-01	8.66346815e-05	1.89841134e-04	7.52247695e-01	7.10228666e-05	4.86887794e-03	6.21324026e+01	2.64263683e+00	5.54350042e-04	7.54460388e-02	9.95073429e-05	4.17033116e-03	5.38048251e-03	1.17512064e-02	8.95135761e-03	8.50439226e-03	7.83893147e+02	1.06874440e+01	7.36450483e+01	5.35904489e-01	1.11884600e+00	3.90422244e+00	6.73367229e-01	9.04003761e+05	3.01080882e+02	1.34552602e+00	3.63903425e+00	9.87708583e-01	3.21967882e+00	2.59764806e+04	8.42293341e+01	2.29379740e+04	3.00437697e+04	3.86979602e-02	1.53744367e-03	2.08129280e-01	1.03383917e-02	1.06541975e+01	3.37417513e-01	1.83382318e+00	9.96829391e-02	3.95248267e+00	1.09211361e+00	6.88104763e+01	2.30454805e+01	1.21604335e+02	4.53884805e+01	3.95918634e+01	2.77821192e+00	4.81008384e-01
5.55753928e-04	3.85224507e-01	5.47962678e-04	4.30430481e-01	8.10244638e-05	1.89841134e-04	6.66734904e-01	7.13158675e-05	4.86887794e-03	6.21324026e+01	2.64263683e+00	4.38015314e-04	7.54460388e-02	1.03191586e-04	5.00831061e-03	5.38048251e-03	1.17512064e-02	9.33188336e-03	5.78631973e-03	7.83893147e+02	1.07686075e+01	8.12094164e+01	5.35904489e-01	1.11884600e+00	3.90422244e+00	4.74166663e-01	1.09275652e+06	3.01080882e+02	1.34552602e+00	3.63903425e+00	9.87708583e-01	2.07275214e+00	2.59764806e+04	8.42293341e+01	3.41335576e+04	3.00437697e+04	3.86979602e-02	1.72812795e-03	2.08129280e-01	4.90235336e-03	9.34946887e+00	3.37417513e-01	1.83382318e+00	1.16534368e-01	3.95248267e+00	1.09211361e+00	6.88104763e+01	2.52134423e+01	5.59798115e+01	4.88094851e+01	4.07747435e+01	2.77821192e+00	4.25712997e-01
5.69944890e-04	3.93375998e-01	5.16014795e-04	4.30430481e-01	8.10244638e-05	2.09222817e-04	5.86303718e-01	7.49178976e-05	5.06780369e-03	6.21324026e+01	3.71011999e+00	3.87467943e-04	7.49628246e-02	9.91479181e-05	4.66764397e-03	5.44236903e-03	1.17512064e-02	9.34537750e-03	5.78631973e-03	7.83893147e+02	9.21781923e+00	6.87250397e+01	4.75996385e-01	8.19673843e-01	3.90422244e+00	4.74166663e-01	5.48804281e+05	3.01080882e+02	1.56739834e+00	3.63903425e+00	9.82920539e-01	2.07275214e+00	2.59764806e+04	7.93460021e+01	3.41335576e+04	3.00437697e+04	2.80216309e-02	1.72812795e-03	2.08129280e-01	4.90235336e-03	9.34946887e+00	3.37417513e-01	1.83382318e+00	1.16534368e-01	3.95248267e+00	5.06088030e-01	3.27502798e+01	2.11742759e+01	6.07609816e+01	4.88094851e+01	3.58465786e+01	2.81307538e+00	3.74031131e-01
5.68149786e-04	3.93375998e-01	4.84637679e-04	4.16209248e-01	8.18127635e-05	2.09222817e-04	5.86303718e-01	8.05979876e-05	5.06780369e-03	6.24556480e+01	3.71011999e+00	3.87467943e-04	7.66946275e-02	1.02915603e-04	5.05245061e-03	5.44236903e-03	8.80422818e-03	9.69647341e-03	5.23754452e-03	6.73874681e+02	1.14080335e+01	6.87250397e+01	4.75996385e-01	8.19673843e-01	3.90422244e+00	3.37814540e-01	1.57805616e+06	3.01080882e+02	1.01171953e+00	3.94015291e+00	9.82920539e-01	2.07275214e+00	2.68333755e+04	6.67352160e+01	3.41335576e+04	3.76264101e+04	2.80216309e-02	1.61062437e-03	2.08129280e-01	5.26634432e-03	9.22731499e+00	3.37417513e-01	1.83382318e+00	1.05584719e-01	3.95248267e+00	4.38638930e-01	3.27502798e+01	2.17922455e+01	8.60544352e+01	4.98120841e+01	3.54134359e+01	2.81307538e+00	4.13066840e-01
