par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
5.88030672e-04	3.81270010e-01	7.66008464e-04	6.82495801e-01	1.22422844e-04	1.96138613e-04	7.76688278e-01	1.34579500e-04	5.48849455e-03	5.76355945e+01	2.18236337e+00	8.38932352e-04	4.12518685e-02	3.56799163e-05	4.45317192e-03	9.02488134e-03	1.69730649e-02	9.32650819e-03	7.14768082e-03	9.07282020e+02	9.74618607e+00	9.11573657e+01	5.36978090e-01	5.42757358e-01	2.71335029e+00	2.31121343e-01	1.66527602e+06	3.86292857e+02	2.28798152e+00	2.67469438e+00	8.17021306e-01	2.04829021e+00	4.48511398e+04	9.76129492e+01	3.86513221e+04	6.30202860e+04	2.33513651e-02	1.58265601e-03	2.27983209e-01	8.41295087e-03	2.11138588e+01	7.46715446e-01	1.65597876e+00	1.27700868e-01	3.75673064e+00	7.12926292e-01	4.35695864e+01	2.25471792e+01	6.08518844e+01	1.92618183e+01	6.50331068e+01	2.88729339e+00	3.19854392e-01
6.05734693e-04	3.81270010e-01	7.77146271e-04	6.58863226e-01	1.22422844e-04	2.59990805e-04	7.00810641e-01	9.04161496e-05	5.48849455e-03	5.76355945e+01	2.52146661e+00	6.60986544e-04	4.12518685e-02	3.87169091e-05	4.52614055e-03	1.13671221e-02	1.69730649e-02	9.32650819e-03	7.69830946e-03	9.07282020e+02	9.77680789e+00	9.93283940e+01	7.15261793e-01	4.32478625e-01	1.99549818e+00	5.38786490e-01	1.66527602e+06	3.86292857e+02	2.09844223e+00	2.67469438e+00	8.39415606e-01	2.22284634e+00	4.48511398e+04	7.40880869e+01	3.34823401e+04	6.30202860e+04	2.33513651e-02	1.68098436e-03	3.03861081e-01	8.41295087e-03	7.52055496e+00	6.43303968e-01	2.10363703e+00	1.01738870e-01	3.75673064e+00	3.25823342e-01	4.35695864e+01	3.16076396e+01	5.30041089e+01	1.92618183e+01	6.84777082e+01	2.82988783e+00	2.83081932e-01
6.05734693e-04	5.29081432e-01	8.19297114e-04	6.56965095e-01	1.22422844e-04	2.59990805e-04	6.29972324e-01	8.12497463e-05	5.48849455e-03	5.39867663e+01	1.56754435e+00	6.60986544e-04	5.18773678e-02	3.87169091e-05	4.69886562e-03	8.78742492e-03	1.28205759e-02	9.32650819e-03	5.82338492e-03	9.07282020e+02	9.77680789e+00	9.93283940e+01	9.51988817e-01	4.32478625e-01	1.99549818e+00	3.83081656e-01	1.93640693e+06	3.86292857e+02	3.45654242e+00	2.67469438e+00	8.39415606e-01	2.36799278e+00	2.59133698e+04	7.40880869e+01	3.40914327e+04	6.30202860e+04	2.73090403e-02	1.67482613e-03	2.91423254e-01	7.70530396e-03	7.76319429e+00	6.43303968e-01	2.33033396e+00	1.20391286e-01	3.75673064e+00	3.86605626e-01	3.71395107e+01	3.16076396e+01	7.66533937e+01	1.74945843e+01	7.99673326e+01	2.94326202e+00	3.54677909e-01
6.29398585e-04	5.29081432e-01	9.28175080e-04	6.26150379e-01	1.22422844e-04	3.27480222e-04	6.43571030e-01	8.44203219e-05	4.92256544e-03	5.41842025e+01	1.77148782e+00	6.60986544e-04	3.47258722e-02	3.37948138e-05	4.43679245e-03	5.36566786e-03	1.28205759e-02	9.32650819e-03	5.82338492e-03	9.07282020e+02	7.32390093e+00	9.93283940e+01	9.51988817e-01	4.32478625e-01	1.85155169e+00	3.30794350e-01	1.93640693e+06	3.86292857e+02	3.07276113e+00	3.49810158e+00	8.39415606e-01	2.08769971e+00	2.59133698e+04	4.08140314e+01	2.50183913e+04	5.74425299e+04	2.54437466e-02	1.67482613e-03	2.91613502e-01	7.70530396e-03	8.64016771e+00	6.43303968e-01	3.34075990e+00	1.27202121e-01	3.75673064e+00	3.86605626e-01	3.71395107e+01	3.16076396e+01	7.31457231e+01	1.74945843e+01	6.76574983e+01	2.94326202e+00	2.92159357e-01
6.29398585e-04	5.29081432e-01	9.28175080e-04	6.39337370e-01	1.22422844e-04	3.27480222e-04	6.43571030e-01	8.44203219e-05	5.63822596e-03	5.12900410e+01	2.79316795e+00	6.60986544e-04	3.73320529e-02	3.34833062e-05	4.43679245e-03	5.96410971e-03	1.28205759e-02	9.32650819e-03	5.55044416e-03	6.80089225e+02	7.32390093e+00	9.93283940e+01	9.36626109e-01	4.32478625e-01	1.85155169e+00	3.31984776e-01	1.59507278e+06	3.86292857e+02	1.41956446e+00	3.49810158e+00	8.39415606e-01	2.33383190e+00	2.59133698e+04	5.85698376e+01	2.50183913e+04	5.74425299e+04	1.82577154e-02	1.64250757e-03	3.69162421e-01	7.70530396e-03	8.64016771e+00	5.70874357e-01	3.34075990e+00	1.27202121e-01	3.75673064e+00	7.15308885e-01	3.71395107e+01	3.52021243e+01	6.76432754e+01	1.74945843e+01	6.76574983e+01	2.98444129e+00	3.49529515e-01
6.29398585e-04	5.29081432e-01	9.28175080e-04	6.61135374e-01	1.15278377e-04	3.36115466e-04	5.72541107e-01	8.44203219e-05	5.63822596e-03	5.12900410e+01	2.79316795e+00	6.60986544e-04	3.81607410e-02	3.34833062e-05	4.43679245e-03	5.96410971e-03	1.28205759e-02	9.85513495e-03	6.73913224e-03	6.80089225e+02	7.32390093e+00	9.93283940e+01	6.14510602e-01	4.32478625e-01	1.85155169e+00	3.88881963e-01	1.58267674e+06	3.86292857e+02	2.15967453e+00	3.49810158e+00	8.14166956e-01	2.33383190e+00	2.59133698e+04	6.94297418e+01	2.53928195e+04	2.05415307e+04	2.67880163e-02	1.64250757e-03	2.81744401e-01	9.83719625e-03	8.69982373e+00	5.70874357e-01	3.34075990e+00	1.67284999e-01	3.75673064e+00	6.53329216e-01	3.71395107e+01	3.13890093e+01	9.13747518e+01	2.03238858e+01	7.19715745e+01	2.98444129e+00	3.92368893e-01
6.15412404e-04	5.29081432e-01	8.96303724e-04	6.61135374e-01	1.15099120e-04	3.36115466e-04	5.72541107e-01	8.44203219e-05	7.86778094e-03	5.30978877e+01	2.79316795e+00	4.66602936e-04	4.13987678e-02	3.34833062e-05	5.05418567e-03	6.07525086e-03	1.28205759e-02	9.85513495e-03	6.73913224e-03	7.98718507e+02	7.24507021e+00	9.93283940e+01	7.21215954e-01	6.69094860e-01	2.51608154e+00	5.14369017e-01	1.59930787e+06	3.86292857e+02	1.01427156e+00	3.49810158e+00	6.20501987e-01	2.12141280e+00	2.59133698e+04	6.94297418e+01	2.53928195e+04	2.79192893e+04	3.52696357e-02	1.64208583e-03	2.39835005e-01	9.83719625e-03	1.13982839e+01	3.77871422e-01	3.34075990e+00	1.67284999e-01	3.75673064e+00	6.20398507e-01	4.52620137e+01	3.13890093e+01	9.13747518e+01	2.03238858e+01	8.26233951e+01	2.98444129e+00	3.61077622e-01
6.15412404e-04	5.15944221e-01	8.96303724e-04	6.31282320e-01	1.15099120e-04	1.89780412e-04	5.72541107e-01	8.31710239e-05	7.86778094e-03	5.20657676e+01	1.97734111e+00	4.66602936e-04	4.13987678e-02	3.34833062e-05	4.69451230e-03	8.03965449e-03	1.28205759e-02	9.72077477e-03	6.73913224e-03	4.43377059e+02	1.21419492e+01	9.93283940e+01	8.14160578e-01	6.69094860e-01	2.51608154e+00	5.14369017e-01	1.59930787e+06	5.17376322e+02	1.01427156e+00	3.83059622e+00	6.20501987e-01	1.40526737e+00	2.70416333e+04	8.09118440e+01	4.34145867e+04	3.60081302e+04	3.52696357e-02	1.63537151e-03	1.17037936e-01	9.83719625e-03	1.19105201e+01	4.87318610e-01	4.09579012e+00	1.67284999e-01	3.75673064e+00	6.20398507e-01	4.22460951e+01	3.13890093e+01	6.23468665e+01	2.03238858e+01	8.26233951e+01	2.79934742e+00	3.81441072e-01
6.15412404e-04	5.15944221e-01	8.96303724e-04	6.72633771e-01	1.15099120e-04	1.77495881e-04	5.72541107e-01	9.43135215e-05	7.86778094e-03	5.20657676e+01	1.97734111e+00	5.25755844e-04	4.13987678e-02	3.34833062e-05	4.28746374e-03	8.03965449e-03	1.40267867e-02	9.72077477e-03	6.73913224e-03	8.01847089e+02	9.72964783e+00	9.86873062e+01	5.45236535e-01	6.69094860e-01	2.55437396e+00	5.14369017e-01	1.59930787e+06	5.17376322e+02	1.01427156e+00	3.85367609e+00	7.59525199e-01	1.40526737e+00	2.70416333e+04	7.16614838e+01	3.41775700e+04	2.50746140e+04	2.19593151e-02	1.64340980e-03	1.17037936e-01	9.83719625e-03	1.07557203e+01	6.95814289e-01	2.07551688e+00	1.72747443e-01	3.75673064e+00	6.20398507e-01	4.22460951e+01	2.08033320e+01	6.44499876e+01	1.81467325e+01	7.93813630e+01	2.79934742e+00	3.36655073e-01
6.89823231e-04	5.15944221e-01	8.96447221e-04	6.53003443e-01	1.15099120e-04	1.77495881e-04	5.95003964e-01	9.32253214e-05	7.86778094e-03	5.20657676e+01	1.44006739e+00	5.25755844e-04	4.13987678e-02	3.34833062e-05	4.28746374e-03	8.03965449e-03	1.40267867e-02	9.93829962e-03	5.85776489e-03	9.45588023e+02	8.67508072e+00	8.96307211e+01	6.72790632e-01	4.88423050e-01	2.25031923e+00	4.58816790e-01	1.59930787e+06	2.00736054e+02	1.01427156e+00	3.04865445e+00	7.77122601e-01	1.40526737e+00	5.60726936e+04	7.16614838e+01	3.41775700e+04	3.04246232e+04	2.03428279e-02	1.69387110e-03	3.09535804e-01	9.83719625e-03	1.48463584e+01	3.44894647e-01	2.07551688e+00	1.72747443e-01	2.78756082e+00	3.61900211e-01	4.22460951e+01	2.08033320e+01	6.44499876e+01	1.69779633e+01	7.02036656e+01	2.76066309e+00	3.55213650e-01
