par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
8.15786697e-04	3.40325055e-01	3.91065831e-04	4.27328944e-01	2.54980106e-04	1.49727645e-04	5.85349954e-01	1.58177004e-04	3.18658276e-03	6.68857996e+01	2.49027694e+00	2.93265446e-04	4.68234647e-02	1.19761129e-04	3.52158991e-03	1.10646380e-02	1.92723923e-02	8.81783215e-03	1.06012695e-02	5.02905686e+02	1.85631568e+01	9.38871651e+01	9.86534237e-01	2.29267932e+00	2.31167121e+00	3.88777994e-01	9.67590820e+05	3.56884965e+02	1.46371023e+00	2.66257049e+00	5.96378950e-01	2.02756611e+00	8.08358265e+04	6.19485887e+01	3.22231551e+04	2.78750858e+04	3.12485281e-02	1.63393075e-03	2.54893363e-01	8.77817272e-03	1.95704847e+01	4.40684324e-01	1.34986748e+00	7.89717149e-02	4.44207083e+00	5.86881454e-01	4.70924866e+01	1.88436323e+01	9.13742676e+01	2.92639014e+01	5.61387535e+01	2.94532860e+00	5.36285360e-01
8.15786697e-04	3.39059428e-01	3.91065831e-04	4.27328944e-01	2.75231959e-04	1.49727645e-04	4.31063132e-01	1.58177004e-04	3.18658276e-03	6.80475652e+01	2.65531281e+00	3.21244729e-04	6.61615808e-02	1.19761129e-04	3.52158991e-03	1.10646380e-02	1.92723923e-02	9.77244176e-03	1.06012695e-02	5.31860246e+02	1.51556792e+01	8.96857083e+01	1.08058605e+00	2.51216753e+00	2.04714328e+00	3.88777994e-01	9.67590820e+05	3.56884965e+02	2.09824499e+00	2.66257049e+00	5.86680750e-01	2.02756611e+00	7.39763681e+04	6.19485887e+01	3.22231551e+04	2.82348115e+04	3.12485281e-02	1.63393075e-03	2.54893363e-01	8.77817272e-03	1.95704847e+01	4.40684324e-01	1.34986748e+00	7.89717149e-02	4.44207083e+00	5.86881454e-01	4.57651736e+01	1.88436323e+01	7.20794867e+01	2.92639014e+01	5.61387535e+01	2.92738310e+00	5.53926453e-01
8.15786697e-04	3.80185597e-01	3.98490770e-04	4.26202058e-01	2.75231959e-04	2.20008822e-04	4.31063132e-01	1.58177004e-04	3.18658276e-03	6.55082471e+01	2.65531281e+00	3.23603542e-04	5.14477909e-02	1.02987069e-04	3.32568378e-03	1.10646380e-02	9.87397877e-03	9.77244176e-03	1.06012695e-02	5.31860246e+02	1.51556792e+01	9.15291612e+01	7.11714808e-01	2.42525041e+00	2.04714328e+00	3.88777994e-01	9.67590820e+05	3.87940495e+02	2.09824499e+00	1.43532281e+00	8.22946943e-01	1.64691560e+00	3.39599862e+04	6.19485887e+01	4.65519929e+04	2.82348115e+04	1.88917709e-02	1.63393075e-03	2.54893363e-01	8.77817272e-03	1.95704847e+01	4.40684324e-01	9.57328059e-01	7.89717149e-02	4.66488195e+00	4.79805107e-01	5.51440111e+01	1.48411417e+01	7.20794867e+01	2.92639014e+01	5.61387535e+01	2.88314210e+00	5.43833792e-01
8.15786697e-04	3.60122036e-01	3.94057854e-04	4.32895079e-01	2.75231959e-04	2.20008822e-04	3.71681091e-01	1.58177004e-04	3.18658276e-03	6.45231350e+01	1.92209869e+00	3.23603542e-04	4.67813161e-02	1.02987069e-04	3.32568378e-03	1.31634383e-02	9.87397877e-03	9.65797767e-03	1.07807568e-02	7.43587494e+02	1.46854339e+01	9.15291612e+01	7.11714808e-01	2.09041630e+00	1.88757101e+00	4.14813224e-01	7.00214525e+05	3.73493083e+02	2.09824499e+00	1.43532281e+00	6.84193340e-01	1.95120241e+00	3.39599862e+04	6.19485887e+01	2.49940133e+04	2.82348115e+04	1.88917709e-02	1.54955597e-03	2.54893363e-01	8.77817272e-03	1.95704847e+01	4.40684324e-01	9.57328059e-01	7.89717149e-02	4.66488195e+00	4.79805107e-01	5.44241964e+01	3.50480588e+01	7.45647370e+01	2.92639014e+01	5.61387535e+01	2.44200461e+00	5.14549537e-01
8.54312642e-04	3.60122036e-01	4.06893385e-04	4.32895079e-01	2.72495192e-04	1.91559723e-04	7.18989871e-01	1.58177004e-04	3.18658276e-03	6.45231350e+01	1.92209869e+00	3.23603542e-04	4.18529507e-02	1.02987069e-04	2.95616506e-03	1.31634383e-02	9.34159922e-03	9.30662764e-03	8.54258408e-03	7.43587494e+02	1.46854339e+01	9.15291612e+01	6.76165418e-01	2.25207169e+00	1.92476302e+00	5.86770363e-01	7.00214525e+05	4.10226258e+02	1.59172204e+00	1.43532281e+00	6.84193340e-01	2.52530837e+00	3.39599862e+04	6.19485887e+01	3.93020273e+04	2.45204130e+04	1.88917709e-02	1.69348475e-03	2.54893363e-01	8.77817272e-03	1.95704847e+01	9.32741866e-01	9.60947223e-01	7.89717149e-02	4.80416118e+00	4.79805107e-01	3.28837087e+01	3.28489121e+01	7.45647370e+01	2.77132836e+01	5.00593920e+01	2.58382565e+00	5.34960270e-01
8.30941893e-04	3.42714985e-01	3.86877135e-04	4.32895079e-01	2.83961824e-04	1.91559723e-04	5.85853046e-01	1.70225040e-04	3.03077737e-03	6.18628852e+01	2.48912469e+00	2.88872138e-04	4.58516615e-02	1.02987069e-04	3.35271851e-03	1.31634383e-02	9.72781027e-03	9.30662764e-03	9.20790916e-03	8.00374585e+02	1.46854339e+01	9.99709776e+01	5.86153078e-01	2.07708506e+00	1.97571895e+00	5.86770363e-01	7.00214525e+05	4.10226258e+02	1.59172204e+00	1.43532281e+00	3.09759464e-01	2.52530837e+00	3.39599862e+04	8.59367288e+01	3.93020273e+04	3.20981917e+04	1.88917709e-02	1.69348475e-03	2.54893363e-01	8.77817272e-03	1.17948776e+01	9.32741866e-01	9.60947223e-01	3.97969849e-02	3.28061600e+00	7.75672378e-01	3.28371141e+01	3.28489121e+01	7.48652055e+01	3.16794165e+01	5.00593920e+01	2.60159678e+00	4.92466834e-01
8.37743603e-04	4.05652887e-01	3.74295585e-04	4.32895079e-01	2.83961824e-04	1.91559723e-04	5.66807847e-01	1.52124218e-04	3.03077737e-03	6.13836507e+01	3.66225459e+00	2.42991451e-04	4.58516615e-02	1.02987069e-04	3.35271851e-03	1.30656794e-02	1.57667932e-02	9.30662764e-03	9.20790916e-03	8.00374585e+02	1.54326758e+01	9.99709776e+01	5.86153078e-01	2.13818045e+00	1.93250949e+00	5.86770363e-01	6.48717226e+05	5.23402900e+02	1.59172204e+00	2.27378062e+00	6.35578036e-01	2.52530837e+00	3.39599862e+04	8.59367288e+01	3.93020273e+04	3.20981917e+04	2.00185709e-02	1.69348475e-03	2.79200601e-01	8.77817272e-03	1.17948776e+01	9.32741866e-01	1.02027910e+00	3.97969849e-02	3.36028074e+00	6.75856099e-01	3.14179086e+01	3.11511559e+01	6.35950746e+01	3.16794165e+01	5.00593920e+01	2.71870139e+00	5.48858935e-01
7.84798861e-04	3.81622685e-01	3.74295585e-04	4.30026806e-01	2.96450414e-04	1.91559723e-04	5.66807847e-01	1.52124218e-04	3.03077737e-03	6.13836507e+01	3.55942009e+00	3.55812008e-04	4.58516615e-02	1.37408057e-04	3.30567707e-03	1.30656794e-02	1.57667932e-02	9.92599066e-03	9.20790916e-03	8.00374585e+02	1.48393345e+01	9.99709776e+01	1.22468901e+00	2.13818045e+00	1.95783270e+00	5.86770363e-01	6.48717226e+05	7.91278144e+02	1.59172204e+00	2.27378062e+00	6.35578036e-01	2.52530837e+00	4.26396303e+04	8.38918751e+01	3.93020273e+04	3.20981917e+04	2.28431199e-02	1.62079368e-03	2.79200601e-01	8.77817272e-03	1.17948776e+01	9.32741866e-01	1.02027910e+00	3.97969849e-02	3.36028074e+00	6.75856099e-01	3.81487907e+01	3.11511559e+01	6.35950746e+01	3.16794165e+01	5.00593920e+01	2.70031970e+00	5.84009824e-01
8.15776683e-04	3.81622685e-01	3.74295585e-04	4.30026806e-01	2.89560297e-04	1.97616759e-04	5.66807847e-01	1.40863866e-04	3.03077737e-03	6.02747766e+01	2.44107548e+00	3.55812008e-04	7.09807253e-02	1.37408057e-04	3.30567707e-03	1.36948752e-02	1.57667932e-02	9.92599066e-03	9.20790916e-03	8.00374585e+02	1.90669929e+01	9.99709776e+01	1.22468901e+00	2.13818045e+00	1.93515380e+00	5.86770363e-01	6.48717226e+05	6.46600778e+02	1.59172204e+00	2.66673243e+00	6.35578036e-01	2.52530837e+00	4.26396303e+04	8.38918751e+01	3.93020273e+04	3.20981917e+04	2.67943655e-02	1.83101821e-03	2.79200601e-01	1.11015403e-02	9.49748420e+00	9.31170815e-01	3.30493784e+00	3.97969849e-02	3.36028074e+00	8.44539536e-01	5.01846661e+01	1.48236902e+01	6.28873070e+01	3.16794165e+01	5.00593920e+01	2.77684274e+00	5.52383804e-01
7.75922582e-04	3.81622685e-01	3.66351294e-04	4.03858589e-01	2.89560297e-04	2.64412093e-04	5.66807847e-01	1.40863866e-04	2.99127213e-03	5.94252143e+01	2.11314937e+00	3.55812008e-04	6.94738279e-02	1.37408057e-04	3.10858724e-03	1.05785025e-02	2.29383414e-02	9.82998708e-03	9.20790916e-03	5.92930804e+02	1.91727808e+01	9.94614592e+01	1.22468901e+00	2.13818045e+00	1.97494831e+00	3.32033352e-01	6.48717226e+05	6.46600778e+02	1.61496656e+00	2.66673243e+00	6.35578036e-01	2.52530837e+00	4.03734320e+04	8.38918751e+01	3.93020273e+04	3.20981917e+04	2.93695570e-02	1.83101821e-03	2.79200601e-01	8.71439876e-03	9.49748420e+00	9.31170815e-01	3.30493784e+00	4.52168321e-02	3.36028074e+00	6.76258528e-01	3.57015284e+01	1.48236902e+01	6.28873070e+01	3.22814200e+01	5.00593920e+01	2.77807432e+00	5.38368922e-01
