par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
8.26762409e-04	7.28581356e-01	5.96919383e-04	6.07189990e-01	1.07568579e-04	2.15293000e-04	5.70605121e-01	1.50588745e-04	4.99161048e-03	5.80933334e+01	2.05751367e+00	4.31533922e-04	4.97865806e-02	7.43376152e-05	4.90472710e-03	6.93741082e-03	1.52179426e-02	9.80282891e-03	8.45714660e-03	6.56402837e+02	1.05679425e+01	9.81587257e+01	9.28829735e-01	7.98253200e-01	2.32284150e+00	4.52355534e-01	7.46327860e+05	6.42413354e+02	8.44263605e-01	2.93721556e+00	8.79645716e-01	3.87292716e+00	4.71235146e+04	9.64061934e+01	2.98188941e+04	2.60365548e+04	2.21553854e-02	1.49351754e-03	1.50139753e-01	6.91360120e-03	1.07837202e+01	9.22456226e-01	2.43174585e+00	5.45908046e-02	5.44822842e+00	5.65299630e-01	3.51581780e+01	1.79434793e+01	9.73471252e+01	4.92644709e+01	4.46223690e+01	2.90451097e+00	3.99074010e-01
8.19623716e-04	6.69846848e-01	5.96919383e-04	6.07189990e-01	1.04119667e-04	2.15293000e-04	7.60577227e-01	1.50588745e-04	4.99161048e-03	5.80623291e+01	2.05751367e+00	3.75604605e-04	5.38235181e-02	7.43376152e-05	5.09892430e-03	6.93741082e-03	1.25597424e-02	9.80282891e-03	5.98864926e-03	3.91617806e+02	1.05679425e+01	9.28351816e+01	9.28829735e-01	7.98253200e-01	2.20136440e+00	4.52355534e-01	7.46327860e+05	2.71283378e+02	8.44263605e-01	2.71827861e+00	8.79645716e-01	2.59451872e+00	4.71235146e+04	9.99610255e+01	2.98188941e+04	2.07547797e+04	2.21553854e-02	1.49351754e-03	1.50139753e-01	8.89072717e-03	1.07837202e+01	9.22456226e-01	2.04894603e+00	7.57375359e-02	6.13772625e+00	3.16048102e-01	3.51581780e+01	2.15431611e+01	5.31999283e+01	5.01339931e+01	4.46223690e+01	2.86652327e+00	4.39078854e-01
8.19623716e-04	6.69846848e-01	6.01868773e-04	6.07189990e-01	1.06558745e-04	2.15293000e-04	5.47034549e-01	1.50588745e-04	4.99161048e-03	5.01919250e+01	3.24533995e+00	3.71888576e-04	5.38235181e-02	7.43376152e-05	5.06878807e-03	6.93741082e-03	1.15255220e-02	9.14309765e-03	5.98864926e-03	7.63875390e+02	1.14871148e+01	9.28351816e+01	7.35465623e-01	8.58030619e-01	2.56284076e+00	4.52355534e-01	5.20606995e+05	2.71283378e+02	2.08998332e+00	4.62724245e+00	5.32065406e-01	1.98406654e+00	4.71235146e+04	5.64936665e+01	3.50143439e+04	2.40477518e+04	2.21553854e-02	1.68845968e-03	1.45704228e-01	8.89072717e-03	1.07837202e+01	9.22456226e-01	2.78780599e+00	5.12923252e-02	6.13772625e+00	3.55685113e-01	3.51581780e+01	2.61942105e+01	9.49698848e+01	4.39518535e+01	4.46223690e+01	2.86652327e+00	4.28579732e-01
8.17027506e-04	6.46370930e-01	6.01868773e-04	6.07189990e-01	1.06558745e-04	2.15293000e-04	5.47034549e-01	1.50588745e-04	4.99161048e-03	5.40669194e+01	3.24533995e+00	3.56069237e-04	5.38235181e-02	8.21311385e-05	5.06878807e-03	7.77688031e-03	1.15255220e-02	9.14309765e-03	6.95761050e-03	5.91715563e+02	1.14871148e+01	9.03286122e+01	6.04542197e-01	8.50750836e-01	2.50307336e+00	4.52355534e-01	1.09120780e+06	2.71283378e+02	1.14131828e+00	4.97180865e+00	5.32065406e-01	2.83120859e+00	3.24392162e+04	4.52974327e+01	3.50143439e+04	2.51699258e+04	2.21553854e-02	1.67348902e-03	1.45704228e-01	5.58842972e-03	1.41293014e+01	7.66308176e-01	1.96105593e+00	5.72071151e-02	6.10783348e+00	3.28336433e-01	3.99270128e+01	2.88959116e+01	8.37968175e+01	3.84222723e+01	4.46223690e+01	2.93216160e+00	3.91084666e-01
8.17139589e-04	6.96442199e-01	7.13365870e-04	5.93129165e-01	9.80055288e-05	2.15293000e-04	8.13810754e-01	1.50588745e-04	4.99161048e-03	5.40669194e+01	2.24159879e+00	3.57763979e-04	7.03237387e-02	8.21311385e-05	5.06724847e-03	7.77688031e-03	1.15255220e-02	9.14309765e-03	6.95761050e-03	5.91715563e+02	1.87837722e+01	6.72242496e+01	6.04542197e-01	8.50750836e-01	2.50307336e+00	3.27086750e-01	1.09120780e+06	2.71283378e+02	1.14131828e+00	4.97180865e+00	5.32065406e-01	2.83120859e+00	7.08881042e+04	3.64637480e+01	3.50143439e+04	2.64480449e+04	2.74663946e-02	1.67348902e-03	1.45704228e-01	4.44274258e-03	1.06816540e+01	5.00255682e-01	3.15586584e+00	5.23056465e-02	6.18470033e+00	4.08183371e-01	3.99270128e+01	4.32321091e+01	8.37968175e+01	3.84222723e+01	4.46223690e+01	2.99150040e+00	4.96073671e-01
8.32126560e-04	6.96442199e-01	7.13365870e-04	5.42270618e-01	9.80055288e-05	2.22344233e-04	9.88443416e-01	1.82778629e-04	4.56280655e-03	5.18130026e+01	2.24159879e+00	5.28929350e-04	7.39199041e-02	8.21311385e-05	4.96899008e-03	9.24219883e-03	2.34207257e-02	9.57383367e-03	1.03395788e-02	9.50228218e+02	1.24897030e+01	6.72242496e+01	6.24419906e-01	8.50750836e-01	2.50307336e+00	4.98287194e-01	5.73787995e+05	2.71283378e+02	2.85303687e+00	4.97180865e+00	5.32065406e-01	3.00088692e+00	7.69193010e+04	5.23297162e+01	2.24529034e+04	3.57907101e+04	2.74663946e-02	1.73105514e-03	2.33431137e-01	5.69577215e-03	1.06816540e+01	5.47801592e-01	2.30413904e+00	4.71985043e-02	7.83353182e+00	4.01817697e-01	3.99270128e+01	4.40510937e+01	7.51946341e+01	3.84222723e+01	4.46223690e+01	2.99150040e+00	4.15405019e-01
7.67774640e-04	6.96442199e-01	7.01363490e-04	5.46173796e-01	9.80055288e-05	2.22344233e-04	7.56005643e-01	1.37183514e-04	4.56280655e-03	5.59608543e+01	2.04611950e+00	5.28929350e-04	7.39199041e-02	9.31940739e-05	4.50589215e-03	9.24219883e-03	8.89917379e-03	9.88636623e-03	6.23425684e-03	9.12745699e+02	1.24897030e+01	6.72242496e+01	1.05989723e+00	7.50151864e-01	2.47747493e+00	4.98287194e-01	5.73787995e+05	2.71283378e+02	1.98659168e+00	4.97180865e+00	5.32065406e-01	2.39693228e+00	7.69193010e+04	5.23297162e+01	4.72257998e+04	3.27765208e+04	1.91190886e-02	1.72122113e-03	4.04175723e-01	5.69577215e-03	1.06816540e+01	4.05652365e-01	2.08307357e+00	4.71985043e-02	5.28387249e+00	4.01817697e-01	3.99270128e+01	4.05591678e+01	7.51946341e+01	4.31008998e+01	4.56604906e+01	2.99150040e+00	4.13145883e-01
8.25732739e-04	6.83391992e-01	7.01363490e-04	5.46173796e-01	9.25994340e-05	2.77597802e-04	7.56005643e-01	1.63697706e-04	4.56280655e-03	5.59608543e+01	1.54350871e+00	5.28929350e-04	8.53114405e-02	5.84029101e-05	4.50589215e-03	9.24219883e-03	8.89917379e-03	9.23495480e-03	6.06465667e-03	7.97800381e+02	1.24897030e+01	6.72242496e+01	1.42813901e+00	7.50151864e-01	2.96825372e+00	3.84529394e-01	5.79341396e+05	2.71283378e+02	1.05893422e+00	3.95212216e+00	5.32065406e-01	2.39693228e+00	4.77204570e+04	2.71385279e+01	4.72257998e+04	3.27765208e+04	1.83275559e-02	1.72122113e-03	3.89675883e-01	2.78170785e-03	1.28506868e+01	4.05652365e-01	2.66103470e+00	4.71985043e-02	5.28387249e+00	4.01817697e-01	6.42898182e+01	4.25974660e+01	9.93490397e+01	4.31008998e+01	4.56604906e+01	2.99150040e+00	3.91994159e-01
8.25732739e-04	7.03600525e-01	6.97770383e-04	5.32788677e-01	9.25994340e-05	2.81227379e-04	7.56005643e-01	1.57836185e-04	4.56280655e-03	5.33393992e+01	1.50663082e+00	5.28929350e-04	8.53114405e-02	6.59915021e-05	4.50589215e-03	8.31381709e-03	1.00296314e-02	9.18458531e-03	6.06465667e-03	5.80927859e+02	9.20299924e+00	6.31664571e+01	1.32948263e+00	1.07261980e+00	3.54565809e+00	3.57146633e-01	5.12162343e+05	2.79288652e+02	1.97986350e+00	2.44122474e+00	5.32065406e-01	2.39693228e+00	4.77204570e+04	3.10756438e+01	4.99425629e+04	3.27765208e+04	1.83275559e-02	1.72122113e-03	3.89675883e-01	2.78170785e-03	1.28506868e+01	5.73472219e-01	2.66103470e+00	8.57701381e-02	5.28387249e+00	6.20907611e-01	6.42898182e+01	4.36232733e+01	9.93694173e+01	4.31008998e+01	4.56604906e+01	2.99150040e+00	4.56453580e-01
8.25732739e-04	6.47976259e-01	7.43762580e-04	5.32788677e-01	8.99037206e-05	2.81227379e-04	4.59706188e-01	1.36133677e-04	5.45575727e-03	5.30210075e+01	1.50663082e+00	5.28929350e-04	7.09717100e-02	6.59915021e-05	4.56171614e-03	7.01376945e-03	1.00296314e-02	8.15803071e-03	6.06465667e-03	5.80927859e+02	9.06928522e+00	6.95702799e+01	1.62906649e+00	1.17953835e+00	3.54565809e+00	3.10190058e-01	5.12162343e+05	2.79288652e+02	2.57971210e+00	1.80130632e+00	5.32065406e-01	2.19953347e+00	4.77204570e+04	5.18860980e+01	4.99425629e+04	3.27765208e+04	3.62861117e-02	1.76106780e-03	3.89675883e-01	2.78170785e-03	1.83614399e+01	8.30085023e-01	2.22081212e+00	9.89464218e-02	3.52954687e+00	6.20907611e-01	6.42898182e+01	4.20095436e+01	7.99675837e+01	3.85990325e+01	5.62400809e+01	2.99150040e+00	4.47778020e-01
