par1	par2	par3	par4	par5	par6	par7	par8	par9	par10	par11	par12	par13	par14	par15	par16	par17	par18	par19	par20	par21	par22	par23	par24	par25	par26	par27	par28	par29	par30	par31	par32	par33	par34	par35	par36	par37	par38	par39	par40	par41	par42	par43	par44	par45	par46	par47	par48	par49	par50	par51	par52	err53
5.98128529e-04	5.87212044e-01	7.36434842e-04	7.24296168e-01	1.70439638e-04	1.83043468e-04	4.45561891e-01	5.63342426e-05	5.48295467e-03	5.27249350e+01	3.74186013e+00	5.95595442e-04	5.86623394e-02	6.33936209e-05	2.27746732e-03	6.60933243e-03	1.02047880e-02	9.78830527e-03	7.53768962e-03	4.54127160e+02	8.50901151e+00	9.44425414e+01	9.04081920e-01	7.43891261e-01	3.37149430e+00	5.30191956e-01	1.65372299e+06	4.89876616e+02	1.91077218e+00	2.93767828e+00	8.32497237e-01	3.82430195e+00	2.75377950e+04	5.01822276e+01	6.60051951e+04	4.28286693e+04	2.99513551e-02	1.73829141e-03	1.19646992e-01	6.54177903e-03	8.82415344e+00	3.98885476e-01	1.44004669e+00	1.22531217e-01	3.53833330e+00	4.92024893e-01	2.14305882e+01	3.38740437e+01	8.79143159e+01	5.22917818e+01	3.64437806e+01	2.95135573e+00	3.94655779e-01
5.98128529e-04	5.87212044e-01	7.51739113e-04	7.62765649e-01	1.52020699e-04	1.27026878e-04	5.74543144e-01	5.63342426e-05	5.48295467e-03	5.27249350e+01	3.74186013e+00	5.23245114e-04	7.86459879e-02	7.06654026e-05	2.27746732e-03	6.82276260e-03	1.23381124e-02	8.93150751e-03	7.49261922e-03	4.54127160e+02	8.50901151e+00	8.78729808e+01	1.17199986e+00	8.93437928e-01	3.35252639e+00	5.30191956e-01	9.27601039e+05	4.89876616e+02	1.42796511e+00	2.40465998e+00	8.32497237e-01	3.82430195e+00	2.37178951e+04	4.96704710e+01	4.59583226e+04	4.28286693e+04	4.02401180e-02	1.73829141e-03	1.04460735e-01	6.54177903e-03	8.82415344e+00	3.98885476e-01	1.44004669e+00	1.22531217e-01	3.53833330e+00	7.20493288e-01	2.80443067e+01	3.38740437e+01	9.71891028e+01	5.22917818e+01	2.97780909e+01	2.95135573e+00	4.22813922e-01
5.87168876e-04	5.85838914e-01	7.51739113e-04	7.62765649e-01	1.64151526e-04	1.38925616e-04	5.83376634e-01	5.63342426e-05	6.32644537e-03	5.27249350e+01	3.74186013e+00	6.46054665e-04	7.86459879e-02	6.53672248e-05	2.57549865e-03	9.32431560e-03	1.14569547e-02	8.93150751e-03	7.79997336e-03	4.52483504e+02	8.50901151e+00	8.78729808e+01	1.17199986e+00	1.15985288e+00	3.17370079e+00	5.30191956e-01	1.03131173e+06	3.86641111e+02	2.04058390e+00	2.86760493e+00	8.24765837e-01	3.69633065e+00	3.02951379e+04	4.96704710e+01	4.59583226e+04	4.28286693e+04	3.64461812e-02	1.70801808e-03	1.13690819e-01	6.54177903e-03	8.64245842e+00	3.98885476e-01	1.44004669e+00	1.00786435e-01	3.53833330e+00	7.20493288e-01	8.40933486e+01	3.38740437e+01	9.71891028e+01	4.76008903e+01	4.21121693e+01	2.95135573e+00	4.57372327e-01
5.87168876e-04	5.83315297e-01	8.49817217e-04	7.62765649e-01	1.65874274e-04	1.82288869e-04	5.83376634e-01	7.58208517e-05	6.32644537e-03	5.31046921e+01	3.74186013e+00	6.46054665e-04	8.55364851e-02	6.53672248e-05	2.62259059e-03	9.70211453e-03	8.91158189e-03	7.45963421e-03	6.62635309e-03	3.88657497e+02	8.34301743e+00	9.44357386e+01	7.46436972e-01	7.67247848e-01	2.75244741e+00	2.38807353e-01	1.13418651e+06	4.34199463e+02	2.04058390e+00	2.86760493e+00	9.57801273e-01	3.05172220e+00	3.24203512e+04	6.24269606e+01	4.59583226e+04	2.55726474e+04	4.02467202e-02	1.70801808e-03	1.13690819e-01	8.53764599e-03	8.64245842e+00	8.09850983e-01	1.45854627e+00	1.00786435e-01	4.40949581e+00	1.03142213e+00	7.95004990e+01	2.75479317e+01	1.03507461e+02	4.18038726e+01	4.97152763e+01	2.95135573e+00	4.08573169e-01
5.87168876e-04	5.76168828e-01	8.49817217e-04	7.61751498e-01	1.65874274e-04	1.61310358e-04	5.83376634e-01	4.65704599e-05	6.12121667e-03	5.31046921e+01	3.74186013e+00	6.46054665e-04	8.61669268e-02	6.53672248e-05	2.74038227e-03	1.30759888e-02	8.91158189e-03	7.67624782e-03	6.62635309e-03	3.88657497e+02	9.50371683e+00	7.36974797e+01	9.00126242e-01	7.66723807e-01	2.89108327e+00	2.38807353e-01	1.13418651e+06	3.06487682e+02	1.10277477e+00	2.86760493e+00	9.57801273e-01	3.05172220e+00	2.62761667e+04	5.72014997e+01	4.59583226e+04	2.72608630e+04	4.03074540e-02	1.70801808e-03	1.13690819e-01	4.99405902e-03	1.47479267e+01	8.09850983e-01	3.06213873e+00	1.00786435e-01	4.58902856e+00	9.72685592e-01	4.41355668e+01	2.17887028e+01	1.03507461e+02	4.18038726e+01	4.97152763e+01	2.74940804e+00	4.99142756e-01
5.30699591e-04	5.82251828e-01	8.49817217e-04	7.61751498e-01	1.65874274e-04	1.31512751e-04	5.83376634e-01	5.06956483e-05	4.87117705e-03	5.81939994e+01	3.03471332e+00	6.46054665e-04	8.78686353e-02	6.53672248e-05	2.54486111e-03	1.30759888e-02	1.04343574e-02	8.49512666e-03	7.06257885e-03	3.88657497e+02	8.08166421e+00	8.08366110e+01	9.00126242e-01	7.00616034e-01	2.89108327e+00	2.10249479e-01	1.13418651e+06	2.64702415e+02	2.20344754e+00	4.30244001e+00	9.57801273e-01	2.58866269e+00	2.62761667e+04	6.31490309e+01	5.25771218e+04	2.83792707e+04	4.01869451e-02	1.70801808e-03	1.93935138e-01	9.09655583e-03	8.53065400e+00	8.09850983e-01	1.79686888e+00	8.93907719e-02	4.58902856e+00	9.72685592e-01	4.41355668e+01	3.40327076e+01	1.03507461e+02	4.18038726e+01	4.75748775e+01	2.59011543e+00	4.61071373e-01
5.48844011e-04	5.41828541e-01	8.45743545e-04	7.76554935e-01	1.64183427e-04	1.31512751e-04	4.84145006e-01	5.06956483e-05	4.87117705e-03	6.13404712e+01	3.03471332e+00	6.46054665e-04	6.77992527e-02	6.53672248e-05	2.52640030e-03	8.63775123e-03	1.04343574e-02	8.49512666e-03	7.06257885e-03	8.24306907e+02	6.85674028e+00	8.08366110e+01	9.00126242e-01	7.00616034e-01	1.97970637e+00	5.72589917e-01	9.86777911e+05	2.64702415e+02	2.20344754e+00	7.02896308e+00	6.91212032e-01	2.44331130e+00	2.62761667e+04	6.23534748e+01	5.25771218e+04	2.79154817e+04	4.01869451e-02	1.52842000e-03	1.93935138e-01	9.09655583e-03	8.53065400e+00	4.93241856e-01	1.79686888e+00	8.03430038e-02	4.58902856e+00	9.60678032e-01	2.69537153e+01	2.30605944e+01	1.03507461e+02	4.18038726e+01	4.91848889e+01	2.82708888e+00	4.27588565e-01
5.58050530e-04	5.41828541e-01	7.41641482e-04	7.74427808e-01	1.53507221e-04	1.33949667e-04	6.17598707e-01	6.51028082e-05	4.16513433e-03	5.80413718e+01	2.38607132e+00	2.27318882e-04	6.77992527e-02	6.98102871e-05	2.74077815e-03	8.63775123e-03	1.00364641e-02	8.49512666e-03	7.06257885e-03	8.24306907e+02	7.18924823e+00	8.72764411e+01	9.00126242e-01	7.00616034e-01	2.49686143e+00	5.72589917e-01	7.36337812e+05	3.08801446e+02	1.74413912e+00	4.13477470e+00	7.65105795e-01	1.82708504e+00	2.86423858e+04	6.37008181e+01	5.25771218e+04	3.38596387e+04	3.05165382e-02	1.52842000e-03	1.99826819e-01	9.09655583e-03	1.42374171e+01	4.93241856e-01	2.56411725e+00	8.88048839e-02	4.58902856e+00	1.06369851e+00	2.69537153e+01	1.60791487e+01	1.03507461e+02	4.18038726e+01	4.91848889e+01	2.84873889e+00	3.88433985e-01
5.66583987e-04	5.57060122e-01	7.41641482e-04	7.74427808e-01	1.55138942e-04	1.56582606e-04	5.36759916e-01	6.51028082e-05	4.16513433e-03	5.19158641e+01	2.40681112e+00	2.27318882e-04	6.81585195e-02	6.98102871e-05	2.74099178e-03	8.70856934e-03	1.13722750e-02	8.49512666e-03	8.08175447e-03	5.99738363e+02	6.56941055e+00	9.40603180e+01	1.28335693e+00	7.42346652e-01	2.46588854e+00	5.72589917e-01	7.36337812e+05	3.01020599e+02	1.74413912e+00	4.28337471e+00	7.65105795e-01	1.89990555e+00	2.79788536e+04	6.37008181e+01	5.39292506e+04	2.40208531e+04	4.16691567e-02	1.52842000e-03	1.55043031e-01	9.09655583e-03	1.11345979e+01	4.93241856e-01	2.56411725e+00	1.01527366e-01	4.58902856e+00	8.65176478e-01	2.69537153e+01	1.60791487e+01	1.03507461e+02	4.18038726e+01	4.91848889e+01	2.77984222e+00	4.07524618e-01
5.73951134e-04	5.40936707e-01	7.41641482e-04	7.53085082e-01	1.55138942e-04	1.38503269e-04	5.98044017e-01	6.51028082e-05	4.17546675e-03	5.34390006e+01	2.68022950e+00	3.15602920e-04	7.80026254e-02	6.26591898e-05	2.71511131e-03	1.09598733e-02	1.41024435e-02	8.49512666e-03	8.08175447e-03	5.99738363e+02	6.56941055e+00	8.36008882e+01	8.04323312e-01	7.21821201e-01	2.77569934e+00	5.90403437e-01	5.96619438e+05	3.15027174e+02	1.74413912e+00	4.28337471e+00	7.65105795e-01	1.89990555e+00	4.94069476e+04	6.37008181e+01	2.73519837e+04	3.02381460e+04	4.16691567e-02	1.52842000e-03	1.55043031e-01	9.09655583e-03	7.28325776e+00	4.84929741e-01	2.56411725e+00	1.19139222e-01	4.58902856e+00	7.48006783e-01	3.29214419e+01	1.60791487e+01	1.03507461e+02	4.18038726e+01	4.53810306e+01	2.95693996e+00	4.52146181e-01
